helix_angle,coeff_yb_iso
0.0,1.0029325508401201
0.08205652498638352,0.9310850480431024
0.15890311169191082,0.8782991233021732
0.25398448077837904,0.8240469255458759
0.33734348899993005,0.784457481990179
0.4180975328872207,0.7609970656504502
0.49754908392700825,0.7521994155347822
0.5939329351806066,0.7507331425194141
0.6981317007977318,0.7492668574805859
