% # columns="iter, evals, sigma, 0, fitness, xbest" seed=580444, Mon Aug  3 15:39:39 2020, <python>{}</python>
1 9 0.08827328346525613 0 204882.24126408665 0.11285563536880673 0.15288791625029294 -4.399321094199854 1.5411901758486979 -3.2540932358235635 1.5103127444942948 -3.2737696302765027
2 18 0.07968979471750641 0 83438.4908099304 0.17336239578977014 0.16630999450006997 -4.375527349212329 1.5096125993526661 -3.2549034110009836 1.474554849528387 -3.294667427387712
3 27 0.07169563602293681 0 986.2996643856844 0.12267898879188771 0.18548172233613577 -4.392265790669121 1.5132796321370328 -3.2312456320284184 1.4337681735599181 -3.3704309851167524
4 36 0.06897108744106276 0 2.2713837959769965 0.1883331320638239 0.18847753376549706 -4.477899804111656 1.4970313407517988 -3.189125947436916 1.417987308716341 -3.3789443383747018
5 45 0.06297788282533939 0 510.47999302977706 0.10106223696357894 0.18410844207735114 -4.382353369629746 1.5105039336114576 -3.1899812601750086 1.4300656538411303 -3.376098349579412
6 54 0.058971772054183386 0 10856.153559122591 0.12472685077206433 0.1793015638254599 -4.340748537078978 1.490835612691395 -3.2286786810044807 1.4244275782742348 -3.288515756671809
7 63 0.06077877834074602 0 109052.97987971161 0.07124175912200884 0.1585650141380171 -4.5629621426274625 1.4641531593826511 -3.1991694802910016 1.3626630663016055 -3.2549016867566123
8 72 0.05935205242903782 0 1962.750528295349 0.08624785453487181 0.18094954809240274 -4.470938075860402 1.4378454477715181 -3.192648207848265 1.3987168740950762 -3.3561096634393643
9 81 0.06090151857170642 0 8636.670799118607 0.08100104521102912 0.18884179227971132 -4.338432263510792 1.4018017208419655 -3.162431319109994 1.2991129360069382 -3.346651288564509
10 90 0.07114768431842185 0 5592.048018853166 0.15577167482853632 0.1692865442894664 -4.421957665543077 1.2887053960275638 -3.0710930250042954 1.4068544538403513 -3.367033112089516
11 99 0.07343704482902427 0 29008.028074785234 0.08010275855203722 0.16604607693380288 -4.398134248889261 1.290174712622344 -3.1608672313849855 1.2538096910796843 -3.361080392767755
12 108 0.0707995829015225 0 38456.600144268785 0.12607038812553403 0.1568106201436362 -4.4240837497115715 1.2852444318919232 -3.0307416563439022 1.4199633841476547 -3.436541997147888
13 117 0.07554425756903282 0 16.16372901199316 0.14887950226040958 0.17465205615845134 -4.372028909903739 1.2242570730983626 -3.0369315671584833 1.3835535122203422 -3.5127796759267103
14 126 0.07991940887013545 0 24.061285913693514 0.10142984550416234 0.17734461199911783 -4.433870437289747 1.1492090247689286 -3.167849319187421 1.341553901135345 -3.4619588338202383
15 135 0.08028023664501367 0 643.4459748151188 0.09541810920846368 0.1768793659553855 -4.4682173640904495 1.1545580925302859 -3.195387443135713 1.320455607223549 -3.311114200724057
16 144 0.08118902156902127 0 30.955953326713495 0.006288541061700238 0.18262277069227195 -4.6665906820917495 1.0849973484531819 -3.153690102836206 1.2874566513813415 -3.35408910029723
17 153 0.085094756628074 0 28.868977936160036 0.019951397993177078 0.18351007081190235 -4.704439431349306 0.9941649953752519 -3.1263679510295312 1.2458800340698706 -3.2279723103923317
18 162 0.09200147887193873 0 24.142048814239587 0.10236577741855418 0.16238147406159487 -4.442576837808796 0.9608960327613396 -2.910968838648731 1.2907146649011976 -3.2388817852103458
19 171 0.09777895136114259 0 22.675560514073013 0.08496128939933144 0.18325066269919665 -4.744059697690537 0.9957236749496741 -3.0064105450269345 1.248910772658193 -3.077498956121101
20 180 0.11557774086766899 0 9.443325246351028 0.17837767704655869 0.17070591021181655 -4.508344246855652 0.9349523327755875 -3.021366445552728 1.2670333653442183 -2.953420691644964
21 189 0.1407686904283306 0 8.446035749150074 0.18313209261265115 0.185371842841947 -4.322454748175111 0.49333401133989324 -2.935116570561253 1.0065760575596507 -2.9973084147547318
22 198 0.14454248270078596 0 124322.2016586983 0.09912117259076701 0.1910246625658638 -4.424426323729683 0.6243186355255442 -2.978138371732636 0.9909795911625767 -3.0232360953082154
23 207 0.1385438454636518 0 15287.392781873277 0.19149422185585832 0.1889674454404423 -4.61748476500288 0.6470320966871682 -3.002984396156007 1.1526644970166025 -2.88704986276856
24 216 0.1412801155652641 0 23.111292305356663 0.026068350788329402 0.18775369483526844 -4.408848731808972 0.917433551946942 -3.2507273805773966 1.22529152365324 -2.927822614200161
25 225 0.1262694544171367 0 2.8592137252667573 0.1609933533517816 0.1867941721511857 -4.3041183573668285 1.0411166571343853 -3.233848591343231 1.1212635540497913 -2.877384142541789
26 234 0.10652816296265791 0 5319.928162910955 0.10300760198550458 0.167242032866565 -4.342899351980758 0.8512769352589044 -3.1781432535204375 1.1802155466725561 -2.956310433065892
27 243 0.09064339358977992 0 12.135064984338129 0.11354769455506027 0.1865818199965545 -4.50615177935266 0.9444194758751855 -3.2819607483762447 1.1813674050661982 -2.6893705902626692
