% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1085109, Tue Jul 28 11:44:11 2020, <python>{}</python>
1 10 0.10040163879308375 1.0000444454321133 573.0860055460295 5.7308600554602947e+02 1086228.4713039054 8532392.334900234   
1513 15130 4.967000179283563 18900.700234303626 19.154824159454392 1.9154824159454392e+01 19.18212188037636 228284.25832625886   
2 20 0.10312171336215992 1.2258486576722345 292.24636502909055 2.9224636502909055e+02 635.6064123520576 1243509.9554795087   
1514 15140 4.880744007987204 19060.69059305482 19.15263572460717 1.9152635724607169e+01 19.170204310574924 19.193931019169465   
3 30 0.10030276436168876 1.3411931848749008 292.24636502909055 3.0280168641115125e+02 619.4817500066284 7465140.755536475   
1515 15150 5.047386842747033 18686.95949101198 19.149605181581084 1.9149605181581084e+01 19.533758510639856 28588.107627823494   
4 40 0.09823153805487278 1.3924130523569136 106.45878969766463 1.0645878969766463e+02 691.442605187805 5155107.057847039   
1516 15160 5.2351914891067715 18792.49652311814 19.135851500912686 1.9135851500912686e+01 20.131832135690125 145339.01435696386   
5 50 0.08685865149923633 1.4098377774586497 106.45878969766463 1.8660390112368526e+02 627.7828681879564 9933346.778815959   
1517 15170 5.187301878943122 19102.317953869242 19.135851500912686 1.9136687752784308e+01 19.166494237106257 23896.241295496147   
6 60 0.07878212592170199 1.453015588669402 106.45878969766463 2.0531793669439514e+02 527.2897736400707 1362920.591004896   
7 70 0.07036050120509774 1.5139812714196859 106.45878969766463 1.5704238062202697e+02 476.6359031592 5195864.514456793   
1518 15180 5.515651356922065 18674.01200240736 19.135851500912686 1.9157339102569907e+01 22.23608322543945 19607.789733538997   
8 80 0.0688913617375191 1.6259027110519833 106.45878969766463 1.6970026357231305e+02 337.3909085335041 5370527.335323294   
1519 15190 4.998548685449715 18738.738899173663 19.135851500912686 1.9141604444303624e+01 19.1817751069277 46581.65389418591   
9 90 0.0747691733280348 1.6843613358008114 106.45878969766463 1.3943144079658074e+02 363.6331521948793 4666195.211128689   
1520 15200 4.597609344767008 19109.605552111898 19.135851500912686 1.9153828100078819e+01 19.16060169782272 19.441694875706517   
10 100 0.07808373961988622 1.789177509563662 63.77591675172433 6.3775916751724331e+01 218.71933484306197 3342405.3902467145   
1521 15210 4.254823970248961 19493.285232636466 19.135851500912686 1.9147829188888558e+01 19.157276142133398 19.16650348665015   
11 110 0.08257670561298595 1.9066338195238208 58.27162510984415 5.8271625109844152e+01 278.94082488202906 2166131.6531728376   
1522 15220 3.9886690417051462 18889.107210093218 19.135851500912686 1.9142872800854430e+01 19.154045204292522 19.17667985492255   
12 120 0.08671245854117275 2.0026814946410663 58.27162510984415 1.1457553399296479e+02 349.08827121970546 2453954.5918130246   
1523 15230 4.327990980828132 19219.856157389662 19.135851500912686 1.9136382555321564e+01 19.149744996717743 19.15654281805807   
13 130 0.08657956615072518 2.2024257645474985 58.27162510984415 2.3054831947978667e+02 782146.4612451304 3233261.096219968   
1524 15240 4.442552462785559 19012.09346472637 19.135851500912686 1.9142501261061625e+01 19.158988324226787 19.179678881695043   
14 140 0.08528051152634811 2.3046649251502833 58.27162510984415 2.3374501198119367e+02 1044083.0182105384 3065803.974604354   
1525 15250 4.185719954541676 17723.383217612547 19.134688971345927 1.9134688971345927e+01 19.159111781298943 73050.94820285056   
15 150 0.08857899054869565 2.4174451818771256 58.27162510984415 1.3696445554235302e+02 295.0576434907211 485.95184816015524   
1526 15260 3.8657758449900257 17142.86886535928 19.13384754040176 1.9133847540401760e+01 19.14724254454292 4523.8240886227595   
16 160 0.08495794888081822 2.4336556459301253 58.27162510984415 1.0906279506349236e+02 352.89951002544313 1172510.3116282164   
1527 15270 3.5123739497287443 17746.123665880365 19.13384754040176 1.9139391837926794e+01 19.151222859056013 6467.376649381788   
17 170 0.0890654810334104 2.4846989022188 58.27162510984415 1.4320067535081640e+02 269.71614180095054 4730421.243969881   
1528 15280 3.375675532981766 18314.28274189359 19.13384754040176 1.9136260875497548e+01 19.15246704520265 119841.49245840096   
18 180 0.08640020791732364 2.8579368767282896 58.27162510984415 1.8977493072511399e+02 314.8513696907435 676846.3988795802   
1529 15290 3.1722702422204496 17550.154225110335 19.13384754040176 1.9136696476414585e+01 19.140771043098017 1904.374071994724   
19 190 0.08455706153512882 2.9483068229403955 58.27162510984415 1.0606722649350050e+02 391.1326029074174 2201099.8971833405   
20 200 0.08687732279267334 2.9851099265869014 58.27162510984415 7.7663062114242905e+01 278.0785382486264 1212912.091145735   
