% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=432842, Fri Aug 14 16:22:29 2020
1 9 0.08941796015946446 1.0000428580612375 1.0 1.0 1.0000071428826531 1.000014285816327 1.000021428801022 1.0000285718367385 1.0000357149234769 1.0000428580612375
2 18 0.08130348638521377 1.046911951527553 0.8990410310696864 0.8990410310696864 0.9534793542378909 0.9729746515598724 0.9973995850428532 1.0012274636204332 1.0237335978331732 1.046911951527553
3 27 0.07938715853927573 1.0765875026676417 0.7932877694031057 0.7932877694031057 0.9208367690517678 0.9635001790113461 0.9923112038104231 1.0096622691008357 1.0516330889199923 1.0765875026676417
4 36 0.0688172155242567 1.1330558303516223 0.7776309307223841 0.7776309307223841 0.8649388951164669 0.9477090271698866 0.9717096262845308 1.0063994533040692 1.0505814869801775 1.1330558303516223
5 45 0.06119485551163121 1.1449570671797957 0.7186274800815007 0.7186274800815007 0.8444089470097946 0.9036446217181903 0.9609588996840637 0.9986889099193649 1.0782700122382471 1.1449570671797957
6 54 0.06135450703099118 1.1291744151040484 0.674042153554379 0.674042153554379 0.841740039358445 0.8908784882476214 0.9081715711201453 0.9975637781856346 1.1213592346040948 1.1291744151040484
7 63 0.06115863696664229 1.2489546736776378 0.6273770703214651 0.6273770703214651 0.8296695908159498 0.8629479380308628 0.8943489651314646 1.0347851609912337 1.1166773339577485 1.2489546736776378
8 72 0.057003561116847914 1.2989285374072133 0.5956609442775994 0.5956609442775994 0.8273795710862191 0.860084712250229 0.8727880364267779 1.0259886317930458 1.0782415558295322 1.2989285374072133
9 81 0.06106650936639626 1.3296998549786987 0.549602740531982 0.549602740531982 0.8231762801119484 0.8329345832235295 0.8753280373703866 1.013838210119178 1.0501507043127873 1.3296998549786987
10 90 0.05969417332463312 1.4058842533892264 0.5215657281025537 0.5215657281025537 0.7791762556461157 0.8504630415080213 0.8799430993778333 1.0099251711839705 1.0641610980987157 1.4058842533892264
11 99 0.059988446754023365 1.4125732234475843 0.48504582113976524 0.48504582113976524 0.7694435544584913 0.8082526138018613 0.8920419509128852 1.0192197401308312 1.072518121616189 1.4125732234475843
12 108 0.05696842052931988 1.4633985391499207 0.45557298511549543 0.45557298511549543 0.7287508323191871 0.8077454075920385 0.8698477276415096 1.037929614605922 1.1097947640718653 1.4633985391499207
13 117 0.06445383039376196 1.4675514425764769 0.415155098936686 0.415155098936686 0.7223199183744538 0.8071398526214517 0.8869444040971972 1.0378103166682873 1.1260299866326624 1.4675514425764769
