% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=580444, Mon Aug  3 15:39:39 2020
1 9 -0.06679367891888494 -0.0032847934103996906 0.0007401712608046434 0.0961837851942702 1 1 1 1 1 1 1
2 18 -0.07651012804517811 -0.008459220326188281 0.0035677222204320617 0.13314548317411176 1 1 1 1 1 1 1
3 27 -0.1338754830907611 -0.003975971539998233 0.0015483078462607124 0.1725977570131351 1 1 1 1 1 1 1
4 36 -0.13076590446333186 -0.008716629772408507 0.009108875072756746 0.18329099215686925 1 1 1 1 1 1 1
5 45 -0.19415606250960343 -0.002360979374886321 0.005277096582210422 0.18305238855440586 1 1 1 1 1 1 1
6 54 -0.22763775392138297 -0.0044202025973453215 0.04567126801157895 0.2021734086846042 1 1 1 1 1 1 1
7 63 -0.2632057780208898 -0.01840190353846718 0.003626947996662112 0.1985423465644527 1 1 1 1 1 1 1
8 72 -0.277983039905119 -0.008657732378708212 0.0074812174400124215 0.21209707853649057 1 1 1 1 1 1 1
9 81 -0.24466179173944266 -0.013066091793830607 0.002459673412700126 0.27308331240549527 1 1 1 1 1 1 1
10 90 -0.28005882047211844 -0.04224737568619351 0.00670768988057881 0.20890645966390584 1 1 1 1 1 1 1
11 99 -0.27911100397876376 -0.0019967595703376338 0.012244529389981853 0.2640859826910271 1 1 1 1 1 1 1
12 108 -0.2876352418625795 -0.0008443228038068801 0.00259517088579838 0.27914390972965164 1 1 1 1 1 1 1
13 117 -0.3095926027733916 -0.009421301045746903 0.004634327472482315 0.3272044659195664 1 1 1 1 1 1 1
14 126 -0.31919216166122244 -0.006916077410660146 0.0017723002910855253 0.3178996411815663 1 1 1 1 1 1 1
15 135 -0.3152464983584666 -0.0015733471706639974 0.0028567259371524217 0.3048878007990276 1 1 1 1 1 1 1
16 144 -0.3599053497128374 -0.003483682014388624 0.007101769183101824 0.3688771266339693 1 1 1 1 1 1 1
17 153 -0.2918797613821376 -0.013718280198286754 0.006672643853036346 0.39491250253305754 1 1 1 1 1 1 1
18 162 -0.3250485556431366 -0.007423758932231088 0.0008160721723443068 0.40659623278859547 1 1 1 1 1 1 1
19 171 -0.37965170599914455 -0.005869882159642571 0.004194448636755836 0.38194153319111906 1 1 1 1 1 1 1
20 180 -0.43705350366408857 -0.004187601401782347 0.007069849662916159 0.4315129881612395 1 1 1 1 1 1 1
21 189 -0.4624866537402973 -0.02957461958102532 0.03486945665997704 0.4640495847971416 1 1 1 1 1 1 1
22 198 -0.4549802776594326 -0.06577781969104403 0.034831868193031496 0.4584740677317232 1 1 1 1 1 1 1
23 207 -0.4559390559772575 -0.006831608751149098 0.06952082635972062 0.43097192824182506 1 1 1 1 1 1 1
24 216 -0.4964970333460472 -0.026671649396998925 0.0015872865343268471 0.4434436811766777 1 1 1 1 1 1 1
25 225 -0.5003428204186422 -0.006800959451356161 0.02865530118077425 0.4190914776562498 1 1 1 1 1 1 1
26 234 -0.4853518368372812 -0.01002530087835549 0.007214743611554498 0.4541583763930997 1 1 1 1 1 1 1
27 243 -0.45599147572913434 -0.004991022953424407 0.06148604287290056 0.46463228970404086 1 1 1 1 1 1 1
28 252 -0.371337404731276 -0.027449174661165615 0.00501434808266075 0.43952655901310334 1 1 1 1 1 1 1
29 261 -0.3663352703692998 -0.020644285015577808 0.005687675100650781 0.40640579275804195 1 1 1 1 1 1 1
30 270 -0.38278654177106836 -0.006819160893761358 0.0005392227257198279 0.39846101178962623 1 1 1 1 1 1 1
31 279 -0.34083476031676024 -0.007444063315422046 0.026688430521881034 0.48207960129194055 1 1 1 1 1 1 1
32 288 -0.31415811420758327 -0.0025464801207484692 0.05207112262817463 0.4749806976145702 1 1 1 1 1 1 1
33 297 -0.3358682701792852 -0.015456266718099385 0.010333495986659802 0.4373327873876155 1 1 1 1 1 1 1
34 306 -0.34343594799286875 -0.02555575378388755 0.039504820025078324 0.4071812721154084 1 1 1 1 1 1 1
35 315 -0.3146122175830281 -0.01253508584402157 0.02852623372538279 0.37642742866463474 1 1 1 1 1 1 1
36 324 -0.33960225619823475 -0.010353966320603225 0.009261328070204905 0.40347880016181714 1 1 1 1 1 1 1
37 333 -0.310050450903661 -0.01059651170260823 0.006346604248547098 0.3760569769377975 1 1 1 1 1 1 1
38 342 -0.29574621464929646 -0.0033445026332488696 0.056320470564649734 0.3464712955410832 1 1 1 1 1 1 1
39 351 -0.25553082580847736 -0.001408837699651939 0.009260180550902043 0.2848184288439048 1 1 1 1 1 1 1
40 360 -0.22636099388367895 -0.0077044119640072945 0.0026358968037310075 0.2993974388528306 1 1 1 1 1 1 1
41 369 -0.2494116560552096 -0.02497186603641112 0.03988340241662575 0.3185967260652331 1 1 1 1 1 1 1
42 378 -0.31072210164212244 -0.03068963963740175 0.01170663596766567 0.28640246366149236 1 1 1 1 1 1 1
43 387 -0.31665054987882635 -0.04924032329356329 0.08188711602849791 0.3067097360094769 1 1 1 1 1 1 1
44 396 -0.30594184049771506 -0.06620440500498563 0.007172969683062491 0.2514460383660271 1 1 1 1 1 1 1
45 405 -0.37038503215424373 -0.024883232317188204 0.07760718635241355 0.21964333999319316 1 1 1 1 1 1 1
46 414 -0.3435544589323225 -0.043052009058140064 0.05497212552099342 0.33361568577124656 1 1 1 1 1 1 1
47 423 -0.3962908111434143 -0.027972168752708818 0.09951592332959099 0.21852469510624228 1 1 1 1 1 1 1
48 432 -0.3903155873417603 -0.0034177233885834156 0.0045637857973840875 0.2015132669980366 1 1 1 1 1 1 1
49 441 -0.3823609132204238 -0.022824464517353975 0.008307320975139927 0.20755519196087857 1 1 1 1 1 1 1
50 450 -0.3677540107333279 -0.0036814170206327535 0.020629938869759456 0.27585953942676517 1 1 1 1 1 1 1
51 459 -0.3026299627676583 -0.02761237318499292 0.007738570332011492 0.24623649735288508 1 1 1 1 1 1 1
52 468 -0.35258224858505727 -0.01655535648235057 0.0767561695538895 0.2257640827454712 1 1 1 1 1 1 1
53 477 -0.3183900969208553 -0.04232104224705514 0.024820730011215004 0.15631322430135913 1 1 1 1 1 1 1
54 486 -0.30592949709500694 -0.03692857125073688 0.013936735426173515 0.18883592999551416 1 1 1 1 1 1 1
55 495 -0.3826689276601005 -0.03599211377285651 1.748707979617249e-05 0.2856334623163863 1 1 1 1 1 1 1
56 504 -0.3565478895580087 -0.0036594950252161725 0.0217735675120319 0.3324240723076187 1 1 1 1 1 1 1
57 513 -0.3038463335320624 -0.0027172096593815055 0.013300562163812375 0.3658897262363719 1 1 1 1 1 1 1
58 522 -0.3006027827323018 -0.042650182068816926 0.0052413077679773126 0.3128838775240912 1 1 1 1 1 1 1
59 531 -0.3039112685021276 -0.08118345978523092 0.004322624343305701 0.2988719985052257 1 1 1 1 1 1 1
60 540 -0.3773254867643712 -0.03341812980876157 0.008473374597592814 0.2662389849834825 1 1 1 1 1 1 1
61 549 -0.4336672211928004 -0.020249937156571286 0.03157642415579668 0.22858024758605852 1 1 1 1 1 1 1
62 558 -0.4208263626432304 -0.05681140525488604 0.006930438608027626 0.23537520879628862 1 1 1 1 1 1 1
63 567 -0.3846259084785255 -0.05202108420877534 0.009949558767500182 0.256139246875264 1 1 1 1 1 1 1
64 576 -0.4167771973275013 -0.017017808032955353 0.10952517266654817 0.34511467606116875 1 1 1 1 1 1 1
65 585 -0.422906761737166 -0.0015570516746569087 0.07436765004208327 0.3701605660343687 1 1 1 1 1 1 1
66 594 -0.4281562883477867 -0.05056258310177964 0.00990733422329536 0.39316767750776277 1 1 1 1 1 1 1
67 603 -0.41787476993303035 -0.02335011756568437 0.01715411803409986 0.41013509437080753 1 1 1 1 1 1 1
68 612 -0.4570047656233867 -0.050041520702952896 0.025592479203202526 0.3812746259647013 1 1 1 1 1 1 1
69 621 -0.4856384937861655 -0.022450302593971416 0.003805305683822961 0.373783715261388 1 1 1 1 1 1 1
70 630 -0.48068775726917357 -0.001227078738486302 0.09156200247526783 0.4022856700723175 1 1 1 1 1 1 1
71 639 -0.5040589990233593 -0.010654900438636239 0.019558389147830244 0.40029520928311574 1 1 1 1 1 1 1
72 648 -0.5685967379859302 -0.005521873279238917 0.025555022390635965 0.35794179029549233 1 1 1 1 1 1 1
73 657 -0.5909217131722706 -0.013314842274316226 0.023717068157647434 0.3345789071835073 1 1 1 1 1 1 1
74 666 -0.6262000921087614 -0.0010331374106086386 0.009899176453650411 0.2914997862954514 1 1 1 1 1 1 1
75 675 -0.6861381233760669 -0.02586015316810268 0.03256066338104319 0.28040435422368676 1 1 1 1 1 1 1
76 684 -0.6938410045904719 -0.032725112663608245 0.045983617191076416 0.26296764690410446 1 1 1 1 1 1 1
77 693 -0.743567746937493 -0.055747562386417496 0.043499446085483826 0.2642762494093642 1 1 1 1 1 1 1
78 702 -0.7238558046942781 -0.06836267429120628 0.04747092921395804 0.2874147973905643 1 1 1 1 1 1 1
79 711 -0.7708155155272831 -0.055947751903376426 0.01798294358554358 0.34809391604859496 1 1 1 1 1 1 1
80 720 -0.7865205466491997 -0.034987324451173474 0.009588764040896262 0.37473994032893804 1 1 1 1 1 1 1
81 729 -0.8103016623725229 -0.0035939946829730784 0.043826460934153086 0.43383440286946157 1 1 1 1 1 1 1
82 738 -0.8083509995412487 -0.024632405992114415 0.004975957138136567 0.4215185370847176 1 1 1 1 1 1 1
83 747 -0.8005184116106414 -0.006425852488674288 0.036346764464506603 0.39489456497984765 1 1 1 1 1 1 1
84 756 -0.7819838497016157 -0.12546843775478678 0.024359719177980587 0.32858477892512117 1 1 1 1 1 1 1
85 765 -0.7840650405386244 -0.10286654740197641 0.06273950391507709 0.2702150311021113 1 1 1 1 1 1 1
86 774 -0.7897352556396121 -0.009534762585870304 0.024681656731301224 0.28195367890035056 1 1 1 1 1 1 1
87 783 -0.8133150778197278 -0.010829490486930151 0.029738896560343366 0.25336713495928065 1 1 1 1 1 1 1
88 792 -0.8291434246695396 -0.008802584796996332 0.014977355783322072 0.2567349091921352 1 1 1 1 1 1 1
89 801 -0.8301044769232896 -0.006147552842185438 0.01111690322445364 0.23264402874689646 1 1 1 1 1 1 1
90 810 -0.8439016414445825 -0.02949061894739561 0.00236963691654307 0.2578732738365063 1 1 1 1 1 1 1
91 819 -0.8308621238885474 -0.005732012056188762 0.033880132396406276 0.27838591275444907 1 1 1 1 1 1 1
92 828 -0.8477476567382962 -0.0684821206202069 0.005463607907989222 0.2707235126717465 1 1 1 1 1 1 1
93 837 -0.8454354672682414 -0.04803668038094808 0.0038132179978133084 0.24866619774431928 1 1 1 1 1 1 1
94 846 -0.8461557197101666 -0.006022123191940782 0.012201181238776521 0.2840940201339324 1 1 1 1 1 1 1
95 855 -0.8583883704696268 -0.016882426084007668 0.08836166193510231 0.24623499585799374 1 1 1 1 1 1 1
96 864 -0.8648591654081852 -0.043648316164036596 0.06046913688990154 0.23911338784928343 1 1 1 1 1 1 1
97 873 -0.8702396605399273 -0.015202592955874259 0.027016945997514714 0.2447903428435607 1 1 1 1 1 1 1
98 882 -0.8340233165307123 -0.026527714768760077 0.07414367089208208 0.22992816806066324 1 1 1 1 1 1 1
99 891 -0.8659996488562647 -0.01647938001794502 0.09662257224804348 0.2536406400702742 1 1 1 1 1 1 1
100 900 -0.8580516337824314 -0.0011316919110114637 0.060457950954062874 0.22636895516283875 1 1 1 1 1 1 1
101 909 -0.8508310580060718 -0.0487051888939091 0.025521260511215 0.2203517769129175 1 1 1 1 1 1 1
102 918 -0.8639029465319701 -0.026176701113879382 0.05301227294224238 0.21452098910808354 1 1 1 1 1 1 1
103 927 -0.8437861717007824 -0.004418654933762303 0.026679049908746404 0.20434980430854832 1 1 1 1 1 1 1
104 936 -0.8316247198142451 -0.028841695604592512 0.007933205609773718 0.21554045603024555 1 1 1 1 1 1 1
105 945 -0.8334821470697609 -0.006398896521798113 0.03859896427708878 0.221954698677947 1 1 1 1 1 1 1
106 954 -0.8246536759600173 -0.012957846336427523 0.006896245639051251 0.24841799858432548 1 1 1 1 1 1 1
107 963 -0.8540949054276253 -0.04291431454217807 0.04895642345970952 0.2411943789174692 1 1 1 1 1 1 1
