% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=198947, Wed Jul 29 18:23:24 2020, <python>{}</python>
430 4300 3.089470041886589e-05 0 0 1.6119055717790795e-07 6.642459825696336e-07 1.1955234994669474e-05 2.4939095513328708e-05 2.4277042717268265e-05 4.2669862952511235e-05 1.2764832590617097e-05 3.91498773979428e-05 1.0675267461187218e-05
431 4310 2.9906656692902637e-05 0 0 1.5408759810914898e-07 6.286481780112118e-07 1.1310812645642575e-05 2.5666595694199813e-05 2.3994815982910754e-05 4.095027807279792e-05 1.1865885104629298e-05 3.7527637718394654e-05 1.0170448823994691e-05
432 4320 2.8493105999782065e-05 0 0 1.4647513503219724e-07 6.043073336922033e-07 1.0874887256505474e-05 2.4046365750207366e-05 2.225539097018408e-05 3.837981797051411e-05 1.1172600831753691e-05 3.5324709421852795e-05 9.719838640952776e-06
433 4330 2.635201663140004e-05 0 0 1.351720324306372e-07 5.468234604721607e-07 9.837302650740374e-06 2.1818108827874298e-05 2.0065684577931996e-05 3.551446250759066e-05 9.832975507070975e-06 3.274246026417735e-05 9.086126796616833e-06
434 4340 2.515709942486891e-05 0 0 1.2529417052718575e-07 5.116995405617528e-07 9.198472544085698e-06 2.1122521998660238e-05 1.9194824492206167e-05 3.369069695290375e-05 9.541732253563205e-06 3.092450942459057e-05 8.505572227814226e-06
435 4350 2.3502376457955158e-05 0 0 1.2049509159230018e-07 4.81730517199123e-07 8.657002572722793e-06 1.9392823700966914e-05 1.714549993119846e-05 2.909638130678264e-05 8.982980771208962e-06 2.7038718145603783e-05 7.543703135715708e-06
436 4360 2.07268730476499e-05 0 0 1.0409119660965531e-07 4.215577915110656e-07 7.573418059101457e-06 1.7232366993172583e-05 1.5282453888415988e-05 2.5430002413612494e-05 7.716596157185985e-06 2.3823640544004386e-05 6.58290930219352e-06
437 4370 2.126412753420524e-05 0 0 1.0979860752293106e-07 4.271309411948026e-07 7.673214777307266e-06 1.7624850001340743e-05 1.5375154177352164e-05 2.5753595937336295e-05 7.907829305242084e-06 2.4181249059303605e-05 6.698962701399784e-06
438 4380 2.0377369425981916e-05 0 0 1.0839973746969441e-07 4.103581592101501e-07 7.37298617234064e-06 1.693921144347872e-05 1.465960266294531e-05 2.4426140183499533e-05 7.556311942034542e-06 2.3066292273481112e-05 6.470862489040776e-06
439 4390 2.0762512710135773e-05 0 0 1.1672062130662714e-07 4.137760249673391e-07 7.433353960958832e-06 1.7148027502760434e-05 1.5080620669391441e-05 2.41132842312677e-05 7.658406884533006e-06 2.306504049742166e-05 6.598096080375553e-06
440 4400 2.3146559409893315e-05 0 0 1.4418445643400576e-07 4.507963020312793e-07 8.097456001909657e-06 1.8786351827372828e-05 1.663151390610582e-05 2.6349546106713776e-05 8.461655268577264e-06 2.526617495250293e-05 7.335346459127415e-06
441 4410 2.4229826857998433e-05 0 0 1.5490202677195722e-07 4.7473499699159943e-07 8.524893712317718e-06 1.9738845234506243e-05 1.7371878324712756e-05 2.7435655144656855e-05 9.04553268937998e-06 2.617130629104966e-05 7.526219495478105e-06
442 4420 2.5854444564931156e-05 0 0 1.804017965051071e-07 4.960629253603417e-07 8.907730871288788e-06 2.0668920961513285e-05 1.8351816470765062e-05 2.9120686986741307e-05 9.681359630492765e-06 2.7755665170838377e-05 8.293753354656025e-06
443 4430 2.7048461822444465e-05 0 0 1.9636392165562915e-07 5.124692717382151e-07 9.199393573331292e-06 2.1552264574908412e-05 1.8780298476724913e-05 3.021770195496862e-05 9.94355192643968e-06 2.8525172982024188e-05 8.758271847857403e-06
444 4440 2.5661877594430998e-05 0 0 1.8859373597671922e-07 4.844322078966782e-07 8.694634059594795e-06 2.011519819760223e-05 1.7357165334094587e-05 2.836123824496276e-05 9.217103318724719e-06 2.678349988503605e-05 8.295513101431907e-06
445 4450 2.174885238647251e-05 0 0 1.603134857369742e-07 4.0810075827683917e-07 7.324251891364464e-06 1.625237938167959e-05 1.4058221798908135e-05 2.343374816780366e-05 7.745065399548576e-06 2.2182897767092487e-05 7.0161875949618495e-06
446 4460 1.9804636645080264e-05 0 0 1.4348538249446557e-07 3.6496933166725415e-07 6.554039821617204e-06 1.4841979641329794e-05 1.289286174780573e-05 2.1066875694933628e-05 6.949661126737423e-06 2.0042000545040642e-05 6.43551323080599e-06
447 4470 1.9637464912840012e-05 0 0 1.4517405862575663e-07 3.57119700994955e-07 6.4123040503236255e-06 1.4662107407981768e-05 1.2690124863666004e-05 2.0833142799262895e-05 6.994717002803341e-06 1.962857143346055e-05 6.321531409933295e-06
448 4480 1.975656247585335e-05 0 0 1.4847208444822175e-07 3.587737279769032e-07 6.433572430572245e-06 1.4851087213234519e-05 1.2481514213731441e-05 2.1543549584257542e-05 6.842061210938009e-06 2.017599132694698e-05 6.73630894600182e-06
449 4490 1.9009094223164228e-05 0 0 1.430317820484248e-07 3.454828478829392e-07 6.195909153442564e-06 1.3972839089043742e-05 1.1469374332404542e-05 2.028708680818757e-05 6.4919978679741385e-06 1.9044269312551883e-05 6.527885268785952e-06
450 4500 1.721657079033745e-05 0 0 1.246362416513024e-07 3.018373718402765e-07 5.413528830985798e-06 1.2244600129530778e-05 1.0407901228024615e-05 1.856644833340346e-05 5.716073429887883e-06 1.7477556455166473e-05 5.904997313973458e-06
451 4510 1.5949088019411898e-05 0 0 1.1684294592193755e-07 2.7728082878910605e-07 4.973307460327258e-06 1.1157394653599455e-05 9.679949450170904e-06 1.758338034403289e-05 5.237519246301071e-06 1.6549241371593957e-05 5.565736064104971e-06
452 4520 1.5351105127788747e-05 0 0 1.0656461872167352e-07 2.6534681459458596e-07 4.7603155657252106e-06 1.0758673542534549e-05 9.135311299120104e-06 1.6649692215426132e-05 4.884046753197825e-06 1.569569757044845e-05 5.188771975619641e-06
453 4530 1.3534133839743643e-05 0 0 8.747693041997517e-08 2.2910866852163667e-07 4.109134732273204e-06 9.515291150976247e-06 8.153601805103487e-06 1.4518800144341117e-05 4.279343214955517e-06 1.367342938933427e-05 4.356554421812599e-06
454 4540 1.2652706316019234e-05 0 0 7.922961125506149e-08 2.1587607731209004e-07 3.872638945914335e-06 9.03750994752692e-06 7.852383111342133e-06 1.3571895988584317e-05 4.048424049993734e-06 1.290431738164253e-05 4.0348505264173175e-06
455 4550 1.2411212365095385e-05 0 0 7.747769428486536e-08 2.1307694971285583e-07 3.8227932371721035e-06 8.878273273715699e-06 7.463947635959163e-06 1.272081887215772e-05 4.0239024117452874e-06 1.2149660195961378e-05 3.8785102509770744e-06
456 4560 1.1274227196568692e-05 0 0 7.110440416857103e-08 1.9332853564832707e-07 3.469465191486434e-06 7.989172219780043e-06 6.847695040098982e-06 1.1501021917543535e-05 3.673177100552932e-06 1.1029114142359695e-05 3.4848431420858456e-06
457 4570 9.456059013776332e-06 0 0 5.888485310617457e-08 1.596066963721734e-07 2.865048241545604e-06 6.5947275285287794e-06 5.629278147074109e-06 9.36486922536513e-06 3.107835454623263e-06 8.952687917618457e-06 2.8594955437504377e-06
458 4580 9.055909378281625e-06 0 0 5.716970082652464e-08 1.5064972220667033e-07 2.7042422099535562e-06 6.274303212062101e-06 5.422250241751765e-06 8.943949702773519e-06 2.977182385441826e-06 8.624997921911815e-06 2.7834282809770326e-06
459 4590 9.514981902649204e-06 0 0 6.444459846631628e-08 1.6089936380573404e-07 2.8878371080985028e-06 6.641757951216929e-06 5.490549241544583e-06 9.249482363024155e-06 3.1344880807119183e-06 8.923405004623933e-06 2.957379497184106e-06
460 4600 9.55160768011677e-06 0 0 6.503286032257052e-08 1.5479985797866768e-07 2.7812660710135066e-06 6.3689336706159756e-06 5.415764192834595e-06 9.246525926060271e-06 3.1350383399085312e-06 8.940535089448239e-06 2.952636525753365e-06
461 4610 9.324482823241275e-06 0 0 5.926689127667211e-08 1.4283763187165732e-07 2.5683894482420465e-06 6.0566613136774024e-06 5.353131231096388e-06 9.020512769994065e-06 3.0172918040588995e-06 8.741891641004684e-06 2.832782462210825e-06
462 4620 9.361752604006468e-06 0 0 5.723102192316543e-08 1.4439469832754736e-07 2.5980121004615696e-06 6.39450083152971e-06 5.528487374926591e-06 8.877519984233595e-06 2.983562611431904e-06 8.626481580982913e-06 2.707467930334144e-06
463 4630 8.972240346830618e-06 0 0 5.4990451427086856e-08 1.433269948297741e-07 2.5772787290074836e-06 6.280324184996076e-06 5.223186862041083e-06 8.433443072339303e-06 2.869661333037914e-06 8.159344654220175e-06 2.5938584153835216e-06
464 4640 9.00460826136554e-06 0 0 5.4360444765734944e-08 1.448016912439657e-07 2.602879741799878e-06 6.480536118937442e-06 5.32792738933701e-06 8.334797367250508e-06 2.8617941108856618e-06 8.069582783406221e-06 2.5163221973044693e-06
465 4650 9.000411280259426e-06 0 0 5.169364016117166e-08 1.4508903531809812e-07 2.6079322898933184e-06 6.545129915931463e-06 5.374561092235779e-06 8.188815588035618e-06 2.8241497065150446e-06 7.928773132707138e-06 2.385782391469555e-06
466 4660 8.926620945831683e-06 0 0 5.133099795666356e-08 1.4590737109702758e-07 2.623316492621534e-06 6.521826495669632e-06 5.091379986712205e-06 8.041262470484642e-06 2.6798117460835913e-06 7.74286636247599e-06 2.3488096751736323e-06
467 4670 8.507900681478769e-06 0 0 4.842939335312977e-08 1.3736394248818168e-07 2.4714529365905445e-06 6.185484970769676e-06 4.787763557069482e-06 7.620648089197049e-06 2.485742273572639e-06 7.355308499514876e-06 2.246662606839137e-06
468 4680 8.286568124343888e-06 0 0 4.717566507482768e-08 1.3378209447648123e-07 2.4051427510393365e-06 6.088516875765773e-06 4.611075599329606e-06 7.398331127546887e-06 2.2866595108950347e-06 7.162052792618919e-06 2.208629534316855e-06
469 4690 8.066136136887391e-06 0 0 4.466522634716683e-08 1.344761542584585e-07 2.418164288174899e-06 6.0045540960820805e-06 4.4420372490834055e-06 7.104102430711373e-06 2.2097078350501176e-06 6.86800161441624e-06 2.0774738111042803e-06
470 4700 7.655291408911765e-06 0 0 4.334728698244246e-08 1.277478053588913e-07 2.2976470955964303e-06 5.734243971819981e-06 4.254812950967795e-06 6.756324037853148e-06 2.1716917861758758e-06 6.496518592609528e-06 1.9827257268373865e-06
471 4710 7.341911903094831e-06 0 0 4.117225989145856e-08 1.2216630023028387e-07 2.1982474523152662e-06 5.464261879745973e-06 4.060084016749499e-06 6.374258530572369e-06 2.0500279075533967e-06 6.14599959515971e-06 1.8480614499130077e-06
472 4720 6.991673241269138e-06 0 0 3.8470073457967706e-08 1.1689259104564351e-07 2.1051554147624995e-06 5.2706479451084504e-06 3.903451722826574e-06 6.1494644351377165e-06 1.9714731555495057e-06 5.938105795089727e-06 1.7591187640250623e-06
473 4730 6.34376800066772e-06 0 0 3.4957216469691015e-08 1.0549230793519738e-07 1.8999784141649498e-06 4.7718251717523666e-06 3.4746249810461405e-06 5.446812085156479e-06 1.7912615058762835e-06 5.270332339631893e-06 1.5608155201951199e-06
474 4740 6.003054431341178e-06 0 0 3.262210602123727e-08 1.0151140695235738e-07 1.8279291992005023e-06 4.5096998468835924e-06 3.2421020549853135e-06 5.280669468989017e-06 1.6937804288891416e-06 5.0712867725344294e-06 1.4708164036767722e-06
475 4750 5.737664794428559e-06 0 0 3.007886155609467e-08 9.712877902743828e-08 1.7495392878444684e-06 4.359402205627355e-06 3.1078433052065087e-06 4.984358067938557e-06 1.6321165096583473e-06 4.762417493192799e-06 1.3537002918473482e-06
476 4760 5.449919033600547e-06 0 0 2.8287543412755517e-08 9.048921684487758e-08 1.6306837592667419e-06 4.157687108464606e-06 2.9673397864573517e-06 4.902874240345037e-06 1.5117864573437624e-06 4.642861668606386e-06 1.304527447084824e-06
477 4770 5.080951969953462e-06 0 0 2.5496643300732436e-08 8.422003903158537e-08 1.5175089055187368e-06 3.9009922856802965e-06 2.8144932400237626e-06 4.686925268503808e-06 1.3980651580146876e-06 4.461392804657936e-06 1.2391336942243119e-06
478 4780 5.1394209755193e-06 0 0 2.5883820132541764e-08 8.297112427038038e-08 1.4951417233387381e-06 3.906671836390937e-06 2.8608187022730903e-06 4.670573764356604e-06 1.3889340443093625e-06 4.450944619954186e-06 1.2316569183559722e-06
479 4790 4.972061040827547e-06 0 0 2.48621126487971e-08 8.107828622768464e-08 1.4603313703945635e-06 3.7614230204238165e-06 2.751898558663131e-06 4.521939557424689e-06 1.3230133150897482e-06 4.328115083087055e-06 1.1880032016823902e-06
480 4800 4.4824083944668535e-06 0 0 2.2148394366232566e-08 7.262561441597425e-08 1.3083213736060643e-06 3.4011284002653026e-06 2.4762260799114036e-06 4.013033269329767e-06 1.1419144325363905e-06 3.841365083291817e-06 1.049787638373555e-06
481 4810 4.156662285284569e-06 0 0 2.0046378640438704e-08 6.725694041182321e-08 1.2115608378065608e-06 3.1368977041444366e-06 2.27360621249632e-06 3.5924219518501117e-06 1.0286002118974913e-06 3.4437560879734594e-06 9.047553578476741e-07
482 4820 4.137084267604983e-06 0 0 1.9527649583027947e-08 6.602997585027211e-08 1.1897226280749776e-06 3.180546086968234e-06 2.3388176015944902e-06 3.514940219462818e-06 1.023372801805299e-06 3.3701382918269636e-06 8.758397637053373e-07
483 4830 4.003862904529863e-06 0 0 1.8534876832461873e-08 6.59101436916914e-08 1.1875895463525214e-06 3.091271163943026e-06 2.173372281238459e-06 3.2623195569744215e-06 9.277097596350821e-07 3.154063039360259e-06 8.218734370934577e-07
484 4840 3.937954660733322e-06 0 0 1.774673152647692e-08 6.605074713892873e-08 1.1894418206923e-06 3.099750002359308e-06 2.135974536982685e-06 3.1107446301139234e-06 9.130764202989017e-07 3.019115444639294e-06 7.923360780601023e-07
485 4850 3.6740761844454298e-06 0 0 1.6680943941005916e-08 6.221520939372657e-08 1.1202947052807248e-06 2.8923484270061383e-06 1.9820014493435463e-06 2.892692077403336e-06 8.704905072847498e-07 2.8077259881329326e-06 7.330528505338726e-07
486 4860 3.182284469832418e-06 0 0 1.3912821056259923e-08 5.3598740632606635e-08 9.65288063982583e-07 2.495157262084591e-06 1.6843405945748762e-06 2.4499993893343824e-06 7.426053699102279e-07 2.370649762555881e-06 6.361495588779045e-07
487 4870 2.9636713185709066e-06 0 0 1.291307975145188e-08 5.102409419169384e-08 9.187007403545915e-07 2.337902341804092e-06 1.5672693153207017e-06 2.3006127542754025e-06 6.842250606227921e-07 2.2386482313664123e-06 6.031232217046625e-07
488 4880 2.891051216390503e-06 0 0 1.2009824156595143e-08 5.005660835527512e-08 9.013663434714388e-07 2.322367967173132e-06 1.5194596703062946e-06 2.190890757451826e-06 6.529815101139756e-07 2.132825674948619e-06 5.847941085951189e-07
489 4890 2.805039834238768e-06 0 0 1.1648101754933002e-08 4.754608163464034e-08 8.558396863793333e-07 2.1810981900861595e-06 1.417714390749202e-06 2.120003653620058e-06 6.441442271313128e-07 2.0577308567655945e-06 5.593591191368536e-07
490 4900 2.5586792292123436e-06 0 0 1.0390874955514424e-08 4.2204958128207575e-08 7.595954292463042e-07 1.932072411771621e-06 1.27451956949497e-06 1.965673397500127e-06 5.760923524188907e-07 1.9078333837946095e-06 5.161621554905344e-07
491 4910 2.340824300365358e-06 0 0 9.565730161118188e-09 3.9186731554874623e-08 7.050498980833813e-07 1.7711127643582736e-06 1.1428340729261046e-06 1.8090143386087237e-06 5.286249141735497e-07 1.7519601918923994e-06 4.776831808921231e-07
492 4920 2.1853350414705747e-06 0 0 8.755179241067582e-09 3.529729991488767e-08 6.349339717251892e-07 1.569751534133352e-06 1.0237490246908382e-06 1.6751283149765052e-06 4.802348112085045e-07 1.6256621696041507e-06 4.454069037215776e-07
493 4930 1.9668831371515015e-06 0 0 7.65869498041052e-09 3.1532616236199775e-08 5.67162877169379e-07 1.413419454235178e-06 9.127768553086738e-07 1.462414976471407e-06 4.3552808201594366e-07 1.4084077382641706e-06 3.782521364414342e-07
494 4940 1.8741818934296687e-06 0 0 7.27940449405555e-09 3.000565165825719e-08 5.397235235992619e-07 1.3509127423262111e-06 8.746080712332745e-07 1.396365473769444e-06 4.197943951582168e-07 1.3405044412067995e-06 3.642333702243038e-07
495 4950 1.6736818367030824e-06 0 0 6.375962877955656e-09 2.6175299729977534e-08 4.708945631257249e-07 1.1942816884952045e-06 7.812893340067182e-07 1.2315047474554292e-06 3.667287108345448e-07 1.1791133282915309e-06 3.1431544371256076e-07
496 4960 1.6394057873060606e-06 0 0 6.139556162679705e-09 2.565520909273211e-08 4.6177673215264497e-07 1.1574452395429856e-06 7.533956717711383e-07 1.1917947308833147e-06 3.612296647799543e-07 1.1339519645546383e-06 3.047305112451913e-07
497 4970 1.5352622828969502e-06 0 0 5.623664894764739e-09 2.4065339786052514e-08 4.3318814910762373e-07 1.0759943277648394e-06 6.898256508748895e-07 1.1228093985446046e-06 3.3771129528756616e-07 1.0638228223488707e-06 2.860979977495904e-07
498 4980 1.3253649306376457e-06 0 0 4.61044003704354e-09 2.0653202680120408e-08 3.7176443756327955e-07 9.258373514879671e-07 5.930545741414775e-07 9.701972632239642e-07 2.9591279339046136e-07 9.233979935127969e-07 2.4246239573577466e-07
499 4990 1.288507294571451e-06 0 0 4.21724267914001e-09 2.0425657665811817e-08 3.6766929382530844e-07 9.171290611374356e-07 5.7925590315404e-07 9.62628828937393e-07 2.906393341412754e-07 9.166023984529457e-07 2.409183300547268e-07
500 5000 1.3513753043918216e-06 0 0 4.238289048137174e-09 2.1664146429960917e-08 3.898633034997107e-07 9.658730523682088e-07 6.144618012828828e-07 1.007654908420876e-06 3.129250258337539e-07 9.605189306709759e-07 2.51644469846588e-07
501 5010 1.2970160303517484e-06 0 0 4.030052993067647e-09 2.1279048535329634e-08 3.8293552421526747e-07 9.357272659458391e-07 5.797960569087173e-07 9.687050757453674e-07 2.989310454074289e-07 9.249290258788997e-07 2.4032501729037667e-07
502 5020 1.2859431883008166e-06 0 0 4.0690132637872694e-09 2.066046064114607e-08 3.7160564260745084e-07 9.112270196416177e-07 5.686458867014459e-07 9.66267812482056e-07 3.0480645016220917e-07 9.251322265173146e-07 2.4650933196323243e-07
503 5030 1.2927930635241913e-06 0 0 4.122752658242832e-09 2.0828696226566523e-08 3.74548001699229e-07 9.10991095310094e-07 5.630814982459903e-07 9.966475043704828e-07 3.0828425740331594e-07 9.533449496561267e-07 2.5077665810819197e-07
504 5040 1.1872869891818374e-06 0 0 3.832018708557796e-09 1.9007060863159328e-08 3.4181889693384725e-07 8.199400465943711e-07 4.995433676895655e-07 9.24151197252242e-07 2.7783400918301156e-07 8.852224621850975e-07 2.3218989014260974e-07
505 5050 1.0727787626605393e-06 0 0 3.4510953881917246e-09 1.717508824068301e-08 3.0891581650258113e-07 7.422402842229018e-07 4.548341461817711e-07 8.52736435196641e-07 2.5323428952423085e-07 8.208234822563865e-07 2.1479278849122258e-07
506 5060 9.753959565967802e-07 0 0 3.061647880258375e-09 1.544250511598183e-08 2.7774932041098105e-07 6.684159338786249e-07 4.126383736249099e-07 7.692327304261426e-07 2.2796608194919107e-07 7.406634777762214e-07 1.961692201851578e-07
507 5070 9.300920282201268e-07 0 0 2.884532097774296e-09 1.4432225805362914e-08 2.595549767881945e-07 6.301376590218684e-07 3.933733056817493e-07 7.322992544499756e-07 2.183554083319288e-07 7.050080608616106e-07 1.876520282839722e-07
508 5080 9.126582934457429e-07 0 0 2.7759254710464123e-09 1.4174045202168698e-08 2.549406836378728e-07 6.159884537744918e-07 3.8698175378787944e-07 7.250007462177821e-07 2.1504655446549125e-07 6.968365533283706e-07 1.8437077021161595e-07
509 5090 8.802981295545497e-07 0 0 2.6673681850104967e-09 1.3363073166194633e-08 2.4037007582458947e-07 5.872012585351461e-07 3.7147935226934935e-07 7.207376768544281e-07 2.1507639424286577e-07 6.938451120451651e-07 1.8444527253236663e-07
510 5100 8.083041727126644e-07 0 0 2.4490783724962305e-09 1.2235801058085962e-08 2.201193576273729e-07 5.357254526045162e-07 3.347377576910369e-07 6.625510201258787e-07 1.9737138302081683e-07 6.396537821464622e-07 1.7043265374320117e-07
511 5110 7.620760101866808e-07 0 0 2.29703634459773e-09 1.1643444672924799e-08 2.094362231844043e-07 5.034820383054477e-07 3.106869801632737e-07 6.259997763405773e-07 1.8535953228425423e-07 6.035523879570812e-07 1.60501492097062e-07
512 5120 7.328055619884261e-07 0 0 2.252992322445371e-09 1.1334297106187876e-08 2.0385536856735202e-07 4.900371568376717e-07 2.9585574611261957e-07 5.95662086042277e-07 1.8172261298653397e-07 5.686975402289421e-07 1.529096718336095e-07
513 5130 6.699030472952209e-07 0 0 2.0675737642559794e-09 1.0250742657695164e-08 1.843516215611238e-07 4.478585710562752e-07 2.6899096534184083e-07 5.381868072238981e-07 1.6080312282007377e-07 5.147370449334849e-07 1.3807187941793713e-07
514 5140 6.407049020900744e-07 0 0 2.0022748168810683e-09 9.804670319497484e-09 1.7630264639610972e-07 4.262071067313279e-07 2.5522395594148906e-07 5.100809632030578e-07 1.5381243325556856e-07 4.896065333995319e-07 1.3034633918452756e-07
515 5150 6.560317757757028e-07 0 0 2.148775429889207e-09 1.0056578353961635e-08 1.8077969474516258e-07 4.436148523950312e-07 2.676837930056705e-07 5.311914049543927e-07 1.5917809081954213e-07 5.10992596667664e-07 1.3410468368440544e-07
516 5160 6.497831932974767e-07 0 0 2.144483111211568e-09 9.993227351454651e-09 1.796169990062046e-07 4.345862141996857e-07 2.5576465272524247e-07 5.131564436783415e-07 1.5539089169160806e-07 4.943612321017089e-07 1.2962290790152525e-07
517 5170 6.213734227350325e-07 0 0 1.997622681851869e-09 9.607192418289514e-09 1.7275723096309433e-07 4.2698185208950155e-07 2.52471512249133e-07 4.799722886523376e-07 1.4827206070335122e-07 4.611252794517995e-07 1.2221251972431443e-07
518 5180 5.953763412629319e-07 0 0 1.888726057726098e-09 8.98728792905131e-09 1.6170616061767133e-07 3.999930807103542e-07 2.3689480522504168e-07 4.5775722948948324e-07 1.4021600325459693e-07 4.4116656116376905e-07 1.1829075564074352e-07
519 5190 5.705894727251331e-07 0 0 1.7046928475558462e-09 8.813244520673334e-09 1.5855848359842522e-07 3.865344516108315e-07 2.253223525050522e-07 4.5025409622123075e-07 1.3418788269163515e-07 4.3421829485976506e-07 1.1476126541469525e-07
520 5200 5.256057086837316e-07 0 0 1.5784843569296895e-09 8.147536246161716e-09 1.46630636790372e-07 3.557747578324629e-07 2.0124349335282193e-07 4.002729272460799e-07 1.257455980913061e-07 3.858211012001002e-07 1.0154526557433133e-07
521 5210 4.790256791816257e-07 0 0 1.3987001205752064e-09 7.181895373344794e-09 1.292544591957914e-07 3.1844053945732567e-07 1.8182431449817142e-07 3.710203780730129e-07 1.1403338871422341e-07 3.584281965837946e-07 9.395089199640514e-08
522 5220 4.6497019662466015e-07 0 0 1.2987971932638928e-09 7.012858869928091e-09 1.2622272706927509e-07 3.1070642107540223e-07 1.762447172565877e-07 3.639725944199827e-07 1.092679068599876e-07 3.5191098347665784e-07 9.29261702384567e-08
523 5230 4.138826677623625e-07 0 0 1.1456648694199232e-09 6.042826791945115e-09 1.0875282777179268e-07 2.6800604777092157e-07 1.5286149273334211e-07 3.1315102018485373e-07 9.590920050268143e-08 3.0386999922713737e-07 8.069486628828463e-08
524 5240 3.707535830898134e-07 0 0 1.019678380056037e-09 5.341798999490845e-09 9.613579464047606e-08 2.3905513866007236e-07 1.3657879296484018e-07 2.7889453621740225e-07 8.59859454428554e-08 2.704716696695783e-07 7.166153746719702e-08
525 5250 3.501513540441617e-07 0 0 9.39140898647362e-10 5.066868132105233e-09 9.118448550977635e-08 2.3135154534470777e-07 1.333412511560426e-07 2.689679691963067e-07 8.058776511606286e-08 2.6160903952193586e-07 6.907460307403025e-08
526 5260 3.3738471856485317e-07 0 0 8.821559079469806e-10 4.848108168203117e-09 8.725192895667473e-08 2.2555881698664566e-07 1.3024440716127172e-07 2.644519763739975e-07 7.756387816572323e-08 2.5927593525431354e-07 6.804852313189268e-08
527 5270 3.205232948799462e-07 0 0 8.20837213936877e-10 4.641185039012281e-09 8.354111725423924e-08 2.182660168884462e-07 1.2586968175185152e-07 2.427386038887211e-07 7.280422741184595e-08 2.383492231333189e-07 6.321586155811639e-08
528 5280 2.856055183147449e-07 0 0 7.225567034077871e-10 3.983526043009132e-09 7.169552631051007e-08 1.8581432305468871e-07 1.0737446670156724e-07 2.1281661589476696e-07 6.37122329896872e-08 2.081977675440371e-07 5.578887778503754e-08
529 5290 2.7049529128024007e-07 0 0 6.510402496606135e-10 3.749540721334406e-09 6.750480309332992e-08 1.7529435555681204e-07 1.0014145742585025e-07 2.0427258485797467e-07 6.286832704891859e-08 2.0121955067674055e-07 5.4906256699012574e-08
530 5300 2.5757242967099046e-07 0 0 6.190572855297555e-10 3.5948440739943304e-09 6.47052791665237e-08 1.677010672759733e-07 9.494156163485961e-08 1.8776836845345456e-07 5.891850419448044e-08 1.8546103117326769e-07 5.057637332025146e-08
531 5310 2.46225804472687e-07 0 0 5.680746702102208e-10 3.3700749699749333e-09 6.067299059635607e-08 1.5742560597627778e-07 8.941234894342806e-08 1.8404468996383978e-07 5.676537802079976e-08 1.814981751079395e-07 4.965249943460213e-08
532 5320 2.0900898900764778e-07 0 0 4.580363820865727e-10 2.8682556717984785e-09 5.164435031372242e-08 1.3438231120620102e-07 7.650627729694108e-08 1.5724237898444352e-07 4.808155549834699e-08 1.5531904673507695e-07 4.26724833989301e-08
533 5330 2.056179638254339e-07 0 0 4.3634808807678457e-10 2.852233004607948e-09 5.1378331888542606e-08 1.365072078435306e-07 7.798439111365732e-08 1.5720747008721665e-07 4.9066736183830807e-08 1.5517541647899537e-07 4.2830821317695305e-08
534 5340 1.926390018832032e-07 0 0 3.969511033760312e-10 2.6899762597253398e-09 4.84615114206997e-08 1.2951020265727734e-07 7.368178809240989e-08 1.5259826157551238e-07 4.794365388339934e-08 1.5073712420371172e-07 4.171142158865733e-08
535 5350 1.9048549428339644e-07 0 0 3.867534362620569e-10 2.6550748296510165e-09 4.785649748608831e-08 1.264261406893943e-07 7.09290807145815e-08 1.511564899507737e-07 4.7719238627521e-08 1.4893801620348358e-07 4.118865662467802e-08
536 5360 2.0128690619926876e-07 0 0 4.0165914396697224e-10 2.9138498563312224e-09 5.252864475654112e-08 1.398349393146131e-07 7.843086292298348e-08 1.6246814281989476e-07 5.0822722954648776e-08 1.601191614183069e-07 4.430058428160666e-08
537 5370 2.0659730209460838e-07 0 0 4.194159510828141e-10 3.1292146713762045e-09 5.6412545498524643e-08 1.5224558723006557e-07 8.543767763225037e-08 1.6530246209140212e-07 5.1645963399422525e-08 1.631124255943683e-07 4.536254427102016e-08
538 5380 2.0724229706225188e-07 0 0 4.302690894264392e-10 3.1523781294988063e-09 5.683278144290323e-08 1.52124230327672e-07 8.459871169080215e-08 1.6479940241165044e-07 5.137765384999231e-08 1.6266546184328743e-07 4.535773157912732e-08
539 5390 2.0465425485546576e-07 0 0 4.2130288854934656e-10 3.2246520430529297e-09 5.810165849385543e-08 1.5691313627358504e-07 8.741953537483178e-08 1.5921742979674453e-07 4.999331433966492e-08 1.565919564613328e-07 4.418563969590238e-08
540 5400 1.942819241180159e-07 0 0 3.973138722909336e-10 3.043930705418972e-09 5.4837696282016404e-08 1.490297398611733e-07 8.338160182030908e-08 1.5476845753602073e-07 4.9038507992699584e-08 1.526023189813853e-07 4.331214588432938e-08
541 5410 1.9076184811671535e-07 0 0 3.8283005992051763e-10 3.016276323479338e-09 5.4336132642798103e-08 1.4796452473455887e-07 8.265433498459617e-08 1.499424665412407e-07 4.757895139296416e-08 1.4811874544274307e-07 4.1995895656883246e-08
542 5420 1.897549087996748e-07 0 0 3.6321736980768287e-10 3.007935423649837e-09 5.417943924119032e-08 1.467508727385882e-07 8.145997668446449e-08 1.4997737641870862e-07 4.763245227370882e-08 1.4850553485870996e-07 4.1914501455217236e-08
