% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=855161, Tue Oct 27 15:45:36 2020
1 10 -0.04219924228584028 -0.012505290744798028 0.020332670301837486 0.05377733841921077 0.9525341397207233 0.9588851041990873 0.9800312539671402 0.9852389701697074 0.9953284857827044 1.0142821237291442 1.0212542577553652 1.0294506278854472 1.058246241266153
2 20 -0.04219924228584028 -0.012505290744798028 0.020332670301837486 0.05377733841921077 0.9525341397207233 0.9588851041990873 0.9800312539671402 0.9852389701697074 0.9953284857827044 1.0142821237291442 1.0212542577553652 1.0294506278854472 1.058246241266153
3 30 -0.04219924228584028 -0.012505290744798028 0.020332670301837486 0.05377733841921077 0.9525341397207233 0.9588851041990873 0.9800312539671402 0.9852389701697074 0.9953284857827044 1.0142821237291442 1.0212542577553652 1.0294506278854472 1.058246241266153
4 40 -0.04219924228584028 -0.012505290744798028 0.020332670301837486 0.05377733841921077 0.9525341397207233 0.9588851041990873 0.9800312539671402 0.9852389701697074 0.9953284857827044 1.0142821237291442 1.0212542577553652 1.0294506278854472 1.058246241266153
5 50 -0.04219924228584028 -0.012505290744798028 0.020332670301837486 0.05377733841921077 0.9525341397207233 0.9588851041990873 0.9800312539671402 0.9852389701697074 0.9953284857827044 1.0142821237291442 1.0212542577553652 1.0294506278854472 1.058246241266153
6 60 -0.04219924228584028 -0.012505290744798028 0.020332670301837486 0.05377733841921077 0.9525341397207233 0.9588851041990873 0.9800312539671402 0.9852389701697074 0.9953284857827044 1.0142821237291442 1.0212542577553652 1.0294506278854472 1.058246241266153
7 70 -0.04219924228584028 -0.012505290744798028 0.020332670301837486 0.05377733841921077 0.9525341397207233 0.9588851041990873 0.9800312539671402 0.9852389701697074 0.9953284857827044 1.0142821237291442 1.0212542577553652 1.0294506278854472 1.058246241266153
8 80 -0.04219924228584028 -0.012505290744798028 0.020332670301837486 0.05377733841921077 0.9525341397207233 0.9588851041990873 0.9800312539671402 0.9852389701697074 0.9953284857827044 1.0142821237291442 1.0212542577553652 1.0294506278854472 1.058246241266153
9 90 -0.04219924228584028 -0.012505290744798028 0.020332670301837486 0.05377733841921077 0.9525341397207233 0.9588851041990873 0.9800312539671402 0.9852389701697074 0.9953284857827044 1.0142821237291442 1.0212542577553652 1.0294506278854472 1.058246241266153
10 100 -0.12354298604741025 -0.03447622665500951 0.07739187779199905 0.23867512448094408 0.8254422926525621 0.8611481859035703 0.9151831554468387 0.9467292083283381 0.9959292487110037 1.0061594240863352 1.0783390687289043 1.109729764707284 1.2019422900287777
11 110 -0.12354298604741025 -0.03447622665500951 0.07739187779199905 0.23867512448094408 0.8254422926525621 0.8611481859035703 0.9151831554468387 0.9467292083283381 0.9959292487110037 1.0061594240863352 1.0783390687289043 1.109729764707284 1.2019422900287777
12 120 -0.12354298604741025 -0.03447622665500951 0.07739187779199905 0.23867512448094408 0.8254422926525621 0.8611481859035703 0.9151831554468387 0.9467292083283381 0.9959292487110037 1.0061594240863352 1.0783390687289043 1.109729764707284 1.2019422900287777
13 130 -0.12354298604741025 -0.03447622665500951 0.07739187779199905 0.23867512448094408 0.8254422926525621 0.8611481859035703 0.9151831554468387 0.9467292083283381 0.9959292487110037 1.0061594240863352 1.0783390687289043 1.109729764707284 1.2019422900287777
14 140 -0.12354298604741025 -0.03447622665500951 0.07739187779199905 0.23867512448094408 0.8254422926525621 0.8611481859035703 0.9151831554468387 0.9467292083283381 0.9959292487110037 1.0061594240863352 1.0783390687289043 1.109729764707284 1.2019422900287777
15 150 -0.12354298604741025 -0.03447622665500951 0.07739187779199905 0.23867512448094408 0.8254422926525621 0.8611481859035703 0.9151831554468387 0.9467292083283381 0.9959292487110037 1.0061594240863352 1.0783390687289043 1.109729764707284 1.2019422900287777
