% # columns="iter, evals, sigma, 0, fitness, xbest" seed=628995, Tue Aug  4 12:02:44 2020, <python>{}</python>
18 180 0.080899588611426 0 2489.7634542741885 0.015642840326718276 0.04305004516281543 -0.21914725240265648 0.4049693171791887 -0.5353530151576913 0.04880706843562664 -0.3639678014103128 0.2865236492851545 -0.4523910359335712
19 190 0.07748705771177987 0 9242.913337588714 0.012993978329809414 0.008284240660016618 -0.053034106883333654 0.4386877931192333 -0.46440769089407347 -0.015866437860635216 -0.17415890556014477 0.27312682620792533 -0.47581375160141165
20 200 0.07856377780495015 0 866.2219423727356 0.01977898559589364 0.017073501808216485 -0.11777668087562589 0.3551006443253094 -0.36377593125914887 0.008151900972570052 -0.2836216281257899 0.20757775187705332 -0.5322567524364482
21 210 0.07477243396204679 0 6196.6921793652355 0.008527587936068453 0.016132724476181755 -0.0982530151894716 0.28637927296004584 -0.3143177491707724 -0.017550049570984348 -0.26631335750102136 0.2761402662887751 -0.4902791171099614
22 220 0.06858464681327654 0 7872.75081433314 0.004778231061511684 0.019983547542405465 -0.11359250333130569 0.36375099145137274 -0.40942207959545346 -0.030406919327070327 -0.15632871528894365 0.24597259300985763 -0.4637666743364782
23 230 0.06524912439717971 0 8130.253773228472 0.004238252703020968 0.017990749796332445 -0.0705665965423589 0.36397076909120896 -0.41644811366648754 -0.08872515869569417 -0.1684257282185565 0.2843892119643121 -0.440303671043061
24 240 0.061785489303824645 0 1548.7344984740498 0.02211853076806658 0.015088328855128267 -0.14703451949102697 0.46195228328146626 -0.4011408683469194 -0.1561878269364257 -0.20935010575117288 0.32189511329849785 -0.4410123951604043
25 250 0.06162293262376266 0 10256.251668969346 0.0001061946928689868 0.019446519797375154 -0.031141602163411913 0.4232364938438369 -0.41530623739329087 -0.1440499148243985 -0.15458946903896448 0.28860630909215307 -0.5068121124639728
26 260 0.05872767248563477 0 8141.340270018153 0.004207176758843705 0.024532845429080945 -0.06760169009158615 0.3639688458764809 -0.3351964616665906 -0.18213676172764526 -0.21390408471940053 0.31843536998431765 -0.5095962610557851
27 270 0.05694050906040531 0 1775.0530120544297 0.017029664961855123 0.02294273282336418 -0.14072356097263725 0.4880058574052581 -0.3967393527720964 -0.1514259679029733 -0.284509634997952 0.35356392936713954 -0.6063498044313188
28 280 0.06064177803347468 0 533.7024447740774 0.020148352526653545 0.03643446979420461 -0.13689778225516816 0.59610825641261 -0.4255869379145847 -0.13697634687387594 -0.3172242696835722 0.36447321916364267 -0.5812830258504252
29 290 0.0556529344789958 0 5885.8018179416495 0.008892270329582222 0.03709938617037253 -0.15090425829800758 0.4632475674197905 -0.42509081758323447 -0.14118376852482856 -0.28158649016567205 0.33281334752727076 -0.5881606728582505
30 300 0.0535236178687135 0 5111.217940574169 0.01031412844753716 0.02283568170508245 -0.16824130467094983 0.46560063838981763 -0.36959346159517004 -0.18149377566942643 -0.2961681302748553 0.32301863796050967 -0.5750899763278997
31 310 0.05097226792900556 0 317.3744563211636 0.02226863856580034 0.02952395488877608 -0.2058955347602211 0.48810683027244944 -0.46699548139620006 -0.15405098779022042 -0.23079862809378401 0.2902698619298624 -0.6231869409268125
32 320 0.05154666855370559 0 828.4379060631501 0.021748013638729188 0.02541283921499934 -0.13745851271492399 0.495485498727145 -0.4473786970768504 -0.15989185382567092 -0.313316119498633 0.23513677427117735 -0.6037139288853454
33 330 0.04827543487757162 0 339.64367403552467 0.02672871078832695 0.02671679978317337 -0.1929699758493651 0.4827714220097428 -0.4310796497046876 -0.12545120243735647 -0.2954924132564979 0.23753164881920238 -0.5923093437067621
34 340 0.042193545232041774 0 405.64986472600947 0.022196877571567665 0.030068314801971537 -0.1572535348559485 0.46124522576929206 -0.4931520151535639 -0.17238901669803483 -0.26273743102121166 0.3011298749441444 -0.5937677200260322
35 350 0.039746776812902174 0 300.6269543089691 0.025649146864922596 0.026868152645250075 -0.20590491842691183 0.4602008168544969 -0.47360710701717856 -0.16519115211241342 -0.20324814358158727 0.2137189828209369 -0.564631995698544
36 360 0.03724585003648802 0 222.65607352126432 0.02881250560862869 0.02227934846534292 -0.21341455163793907 0.40694124881996696 -0.40728174568916437 -0.12118810772280944 -0.2779221664532104 0.24897035955673832 -0.6355360764634813
37 370 0.037868174523582016 0 1003.3095426470416 0.02576580549645968 0.03409147209136869 -0.2505346943008073 0.4264192277054593 -0.37405470019659265 -0.15012573514102237 -0.21056928680686388 0.29860454030128747 -0.63397331760734
38 380 0.03828589787059194 0 218.53938818383594 0.022847152193944734 0.019564603391471595 -0.24593808401318598 0.332863954192448 -0.4349245496549277 -0.14691483525249766 -0.22119581942794203 0.2534329617019995 -0.5873587521210143
39 390 0.035373863863468316 0 234.55065874880805 0.022252132971068435 0.01754200125341934 -0.21190354570348513 0.3686631608682375 -0.413966749038034 -0.1666729144156831 -0.24613700190421822 0.2233042888534417 -0.5954812489793524
40 400 0.03817104085795625 0 262.35754756227374 0.0337283167554658 0.03137390082663706 -0.2640082842833993 0.31845181119756605 -0.4381292685576538 -0.19653866979594345 -0.1945982033717033 0.23369416411962612 -0.5342636168944844
41 410 0.038486102865161555 0 235.86228600002227 0.029932785993703855 0.01814596628736708 -0.26784195598810545 0.32583773000150845 -0.4475890807057709 -0.20537992130769456 -0.22108255695140341 0.23307358819094443 -0.6047242599496018
42 420 0.04133808407116658 0 234.47144767691827 0.02896030024067948 0.02082104559477666 -0.2891892426181426 0.2940844632732341 -0.45514619490224684 -0.21813134931212752 -0.12528547423091824 0.17659706342202894 -0.5854814749885983
43 430 0.04514338023267565 0 232.09235426466032 0.02305839453938149 0.02063587686517629 -0.24414125500064193 0.270305167322876 -0.47664835027274755 -0.14794826492457708 -0.07346344015090736 0.17695192239224664 -0.5169745014692828
44 440 0.04729183891411803 0 267.93144508766403 0.02098744062485461 0.01735865937704223 -0.25942484490963924 0.23062258773191396 -0.5051590784314213 -0.12772606009918802 -0.04636019964390721 0.16508468433034573 -0.6142012889484694
45 450 0.04783922908715576 0 231.39035673942237 0.027152418721731676 0.021716098105094048 -0.20612346516898591 0.21319593989737123 -0.524721849009792 -0.17117688037061965 -0.0825185983477096 0.11829056603479068 -0.5069717034293385
46 460 0.04556861204869329 0 279.1184051064725 0.03235039287347087 0.023196784238311025 -0.3179641775041683 0.26370363961587656 -0.5151858957089763 -0.17005627077542396 -0.06692757132252858 0.19663400575512208 -0.5537960609749127
47 470 0.044001863811566976 0 258.7268907475123 0.02242880869395743 0.023596223269596046 -0.33389869397506206 0.27881699459958603 -0.4800947726389338 -0.18925207533703892 -0.03159396495336467 0.2523848664821236 -0.49698803176552436
48 480 0.040967003463072506 0 243.26933500634655 0.025744033206237374 0.02148209266381565 -0.25162517443610066 0.26436875642416163 -0.4748648433313451 -0.15859793712298792 -0.06184709153721829 0.2138304195111424 -0.47105434406364616
49 490 0.04248254088166756 0 517.3453534914454 0.034500832864263906 0.01688510131937239 -0.30728340421432765 0.25124519921520694 -0.4753423485640949 -0.1569335128608707 0.03661599624693201 0.20594797663658124 -0.4086611650181466
50 500 0.04307545268821318 0 341.0860006406512 0.03668487234601747 0.01882848340039387 -0.2945299987144483 0.18446892445551571 -0.5948587629044979 -0.2660738563174949 0.07939337638760785 0.13959633405051647 -0.4317118305193699
51 510 0.04312305754894445 0 300.3320999517639 0.0326254185422777 0.02401599945204811 -0.3336749227136802 0.2271459555468384 -0.5582355653173319 -0.2419782429768638 0.016131605025444026 0.18832776328527537 -0.45953293336132295
52 520 0.040805539619889614 0 280.08070150249614 0.021272991058760297 0.018314051387975327 -0.3635517032093921 0.2386255956685399 -0.48961117587396935 -0.21301048375584453 0.09156064502579572 0.25792337569395213 -0.44112568620782977
53 530 0.03775119830813811 0 280.5782432178568 0.021430129532523864 0.019511256416962264 -0.27684374576786147 0.18996353811618696 -0.5602856669056876 -0.2524599015387438 -0.0021770053519569524 0.15512590066061527 -0.4400977924995159
54 540 0.03225346921539692 0 291.1263704997271 0.03498771906772913 0.02287196251606463 -0.2986570652919032 0.2079402149877944 -0.5611561970937948 -0.1849300264148648 0.022803350301549008 0.15350647814953522 -0.49271996902166776
55 550 0.030708698230886046 0 286.14858145573544 0.029106704062719632 0.020967491665156355 -0.3649992916356865 0.23834349281557526 -0.5230191502006462 -0.28113431507541814 0.021705611767282237 0.19413924962723128 -0.4582255634077568
56 560 0.02965074868049795 0 277.4495024592387 0.028150547765335276 0.019007454203596164 -0.33178733580344305 0.25344467395358394 -0.5523054301225828 -0.22597738329121586 0.01830835010472169 0.2111087788373668 -0.47521558356583044
57 570 0.031664945646421035 0 260.84691833459607 0.024264611529461032 0.02111512759399906 -0.3512263336977646 0.3447865903936449 -0.5145001844986711 -0.18377355548207897 -0.10226435611532897 0.20941080142944943 -0.5355384967501237
58 580 0.030003744403190098 0 251.236781720259 0.021717901391811012 0.017061474508134652 -0.3121045886948365 0.28298809045361173 -0.47771166239124135 -0.17780638698175813 -0.044072237547627235 0.23262030466355177 -0.48190593425595213
59 590 0.028119875710116617 0 274.5610585075223 0.02454118190591968 0.024372858750612975 -0.3051580178989682 0.23562498253353814 -0.4798385786884921 -0.23394627084078345 0.0239076432511445 0.21633332706543937 -0.5268320982592963
60 600 0.026242662751485648 0 245.62074896063058 0.02782442249554435 0.020142057221971117 -0.3160417823915194 0.283349611965842 -0.4954250291098715 -0.21045565951883596 -0.06968165171069018 0.1736108637438845 -0.5563569217757004
61 610 0.026365393497786438 0 245.5218654416193 0.02164225197215904 0.017346033951637724 -0.3470280226488522 0.2457421581877663 -0.5018823678269217 -0.1601373264503005 -0.024146363637125974 0.17103179774806085 -0.5376653101560084
62 620 0.027033197006937244 0 238.8363357911537 0.021784088590086785 0.017072380115138112 -0.34239516589138275 0.25447331250929095 -0.505452050554384 -0.15308787771934523 -0.04789069066755461 0.21439974582961244 -0.49767839189645113
63 630 0.026280688620033413 0 221.28052578294697 0.024060762828179965 0.017161542951853893 -0.34796982691845163 0.28767021181711483 -0.48662290197445 -0.12274395705943747 -0.0962900477836984 0.20480047393379158 -0.5280821678054688
64 640 0.025273867565451805 0 224.1454481848725 0.02671755406807081 0.017411760534205137 -0.350541015579031 0.2904102535464181 -0.46604930601324007 -0.13893226262567926 -0.0651590647264434 0.2349279194825526 -0.5140175681885201
65 650 0.026466413514292225 0 206.03189156258944 0.02397871044825295 0.020107516912977665 -0.32714509908925526 0.2664578322890936 -0.48953373002984707 -0.11636797726029047 -0.11522384360616277 0.2292822262113196 -0.5423108659544627
66 660 0.025459596345841225 0 222.21088274102556 0.024118413385718854 0.019553983365248797 -0.36052305241494137 0.24758288773279488 -0.4898241370700958 -0.16142886627423722 -0.0752487596218796 0.23108946573832334 -0.5445886678068429
67 670 0.024592371253021314 0 221.95077047586676 0.026714746294111406 0.017665781934541994 -0.39341938268204696 0.2030321899077979 -0.4864497672379874 -0.14456334280915692 -0.015169825091103602 0.23948043994435306 -0.4934745995657721
68 680 0.023685064215597528 0 211.07515747011337 0.026726754110190834 0.020452785656136393 -0.33587495138976153 0.26919522369433097 -0.49840355439763523 -0.15597632473065218 -0.13225540015834628 0.23564972799106385 -0.5447961130062955
69 690 0.023636105932952872 0 202.61439554701053 0.028343183485196984 0.020957920859890206 -0.38083285020954555 0.29560190346954207 -0.4635752629048565 -0.14473788940818724 -0.11866593664370592 0.26510785725780667 -0.5150498344330969
70 700 0.023329723720372106 0 201.005856538816 0.024822976770547893 0.018371661619794675 -0.35795061997628896 0.2768088484001335 -0.4965947805093421 -0.11466414166920269 -0.17392617330433194 0.21604538518696886 -0.5779702000149793
71 710 0.025347574795025887 0 187.7285632949681 0.024259016537686574 0.017801646475070827 -0.4034713925810791 0.2519203929790119 -0.46146654236411805 -0.0986291630129248 -0.12197686381959617 0.2187365219081399 -0.5548944661546944
72 720 0.02775921140711286 0 180.905855760993 0.027227722445187993 0.01813988865371474 -0.3660099074921831 0.22407125871922456 -0.47761282679304873 -0.07431498394297417 -0.1677860054506105 0.19835036194355793 -0.6136126647310608
73 730 0.028699984098226064 0 169.6423581311306 0.0268231072701059 0.018854464263502426 -0.3366042708863929 0.27488424721519517 -0.4560265137040055 -0.05950581335708782 -0.2047468830593404 0.25133621087801217 -0.6020632770057506
74 740 0.030133790824233238 0 157.42300899930794 0.025383933195056416 0.020688617089260588 -0.3056223005908866 0.303395285783261 -0.4375504600370699 -0.05136067606525446 -0.2814202522963736 0.2777681305420736 -0.6191959197327465
75 750 0.02984559753121079 0 154.73278229366252 0.02293659208378954 0.020200667845147586 -0.34813016290378823 0.2560331314965369 -0.4054147915804773 -0.04998135085530724 -0.18018266193790416 0.274558478631717 -0.6043893448625111
76 760 0.03174316596210782 0 152.86111535733642 0.02560815894909586 0.017637188667585773 -0.3576623731713271 0.2946567438098839 -0.37375886056366125 -0.00869003913317256 -0.2582107087239455 0.26041873593847087 -0.6860729663581212
77 770 0.03120159727729561 0 134.85255933847196 0.021980916127515578 0.020050572180810432 -0.3159525695973872 0.2941464000421032 -0.3964034774613114 0.01338549692968291 -0.314442647514335 0.263195131268153 -0.7056862496494918
78 780 0.031337606900768755 0 121.7287092587352 0.023109668613009768 0.025314129351857097 -0.2722380512460262 0.2687967422969545 -0.4107600509515399 -0.05650673840794969 -0.307059759998796 0.2315664663857746 -0.6517262858816523
79 790 0.03740668141917871 0 81.18435521634517 0.028304841431554307 0.026161707859161342 -0.33114777316940247 0.2713835950492541 -0.3929213522837492 0.035283631440206305 -0.3896934660791446 0.2578671223684587 -0.6796554925762021
80 800 0.04503896764780188 0 55.64955792690334 0.023883558948099893 0.027524959365152202 -0.254929437469814 0.13934330902371483 -0.4308164578758734 0.024871317490774324 -0.393156656263207 0.2408182808154122 -0.706387190335652
81 810 0.04940684076306455 0 64.63363793017412 0.024039421188693812 0.022226437778082066 -0.31010959604604127 0.15267152602813705 -0.4557478611644986 0.0744994888167459 -0.34364194392378344 0.21808876989351852 -0.6458675838821928
82 820 0.05148962199430071 0 74.39900599520186 0.024881015588320236 0.0339360989852526 -0.32413275257321716 0.17436891981309705 -0.4314457245364678 0.06874893588260997 -0.41325332739293563 0.2708562610056048 -0.6896778301710479
83 830 0.05553002248329868 0 44.86423130273349 0.020225092771950972 0.031318965541133 -0.2377620654098621 0.1567587612214929 -0.4243735897147197 0.10167231694060097 -0.4636862463573413 0.3275820588082411 -0.7227509233754688
84 840 0.05371097033215399 0 80.8230961930916 0.025917792272379316 0.03252432738127212 -0.26421273441442283 0.2310874558870529 -0.4600274429400698 0.03986438207576792 -0.531778499270417 0.26532042615327633 -0.7855788617841973
85 850 0.05375518359280053 0 40.38406147373361 0.024991592137935167 0.030886511587720596 -0.3360940666906427 0.15212967818081263 -0.4366649059647553 0.09019427403924674 -0.4518028168933238 0.21521181997381397 -0.8139575690248612
86 860 0.055187040671970396 0 51.4963669606941 0.024234125482838785 0.03614711688364289 -0.25897840539421213 0.1490990444487921 -0.4567362969322565 0.19074284093930413 -0.5104536499244489 0.296445385765973 -0.8411919595838542
87 870 0.05695603247844263 0 69.01884295502659 0.027483240581379173 0.03259650297103306 -0.23552903708909956 0.2159196016785872 -0.4548448950676378 0.19603617971287107 -0.6437174268027238 0.2584740067277223 -0.8840351786615238
88 880 0.05148844228874642 0 59.651447320031934 0.0272411809615596 0.03349563245965772 -0.3195204598052982 0.1499859170314202 -0.4555975207141794 0.1990448950684221 -0.526362614248586 0.20747151114429588 -0.8525825345548558
89 890 0.05001656436965631 0 72.30661568495336 0.029394448712579922 0.03531765467858875 -0.2897454700532095 0.2119144847178477 -0.41988080480947004 0.18936892499536231 -0.5529172019231423 0.26686764029829574 -0.9356587620031926
90 900 0.046567797261327266 0 53.54434101325534 0.02234380832863746 0.030780603670829344 -0.2726733602550386 0.20366741644117356 -0.4607671635360129 0.11821271339970571 -0.5217252843094512 0.2816186242881805 -0.8323999816083897
91 910 0.041728537214518 0 30.62535934436069 0.023410527177009765 0.030672858276002926 -0.27423878436639604 0.11705473977989893 -0.4619161318241442 0.15985916580708812 -0.5012117990569732 0.21007534758053478 -0.8205954376813117
92 920 0.037221621573275326 0 26.76471752011616 0.02457955280554896 0.03191702719345587 -0.2757426605048084 0.15113227234525106 -0.4577908314878355 0.16414993207529555 -0.49283986441462785 0.21301995756091707 -0.8518482129556778
93 930 0.0355302333208396 0 40.02837516217582 0.02363650384480584 0.026877436743079443 -0.28489382128964336 0.15721286705907583 -0.44417189321827816 0.15598179731433492 -0.38237544314324623 0.23736094895137866 -0.7589145532755622
94 940 0.03524052145899065 0 34.37777352180371 0.02236827594145335 0.031243200345601862 -0.24991559321341342 0.15430936032300466 -0.4123240481652527 0.18957258038011693 -0.4086883323728674 0.23583782239442394 -0.8521416520593325
95 950 0.033397866691544105 0 33.31395056876857 0.02404433027617288 0.02798022012715816 -0.27469794795066993 0.18435459657705516 -0.4587563842622972 0.17695471357976192 -0.4480233847312355 0.22609870070830498 -0.8192167036939196
96 960 0.030927304318294754 0 30.837495130854958 0.02211925509122599 0.029244469197360713 -0.2426385969023002 0.15762167637044242 -0.42714187591969616 0.14433116500690077 -0.4172323018164455 0.22343396620244851 -0.8235163724931013
97 970 0.03006331051425909 0 32.09791369241798 0.02196373882722403 0.028472451800446535 -0.25535507656909934 0.1870955903186024 -0.43772432165328373 0.1907901626548722 -0.40950050856611264 0.2615412150850567 -0.7778202769615733
98 980 0.028133529230763815 0 20.55788498335164 0.023448311539582014 0.03066755553902745 -0.24705112550440206 0.16097485972816905 -0.4480005709571202 0.14543977929905708 -0.4494694976396926 0.20547552800191954 -0.794033528462398
99 990 0.02555736145194897 0 37.89623192380545 0.02403888307754907 0.03245413014339978 -0.27103011518142955 0.1834183167545458 -0.4276340879824502 0.21150969271411785 -0.4595925694831303 0.22919291651309948 -0.7995781698400307
100 1000 0.024053111171922593 0 29.853214591551783 0.023893364870088384 0.028710665041925473 -0.26367992188956435 0.1700449930522102 -0.40771930958777475 0.16913689468002285 -0.3953150982991279 0.23525226421967435 -0.7788385585080906
101 1010 0.02272816983148766 0 22.769954624255796 0.02332326656540598 0.028264305394534808 -0.2501869589742301 0.19972397369217856 -0.415029531546727 0.19747097104720965 -0.4207000359747623 0.23220318287913988 -0.7769602375173642
102 1020 0.020050268864391596 0 18.482067198760785 0.022798774467089153 0.02950112643004558 -0.25756553830266354 0.17872072720442192 -0.40539027884198564 0.1777711145969634 -0.40707931318578267 0.2242963537323919 -0.7850581168532981
103 1030 0.018735608316002655 0 20.779672798942528 0.02440442671283891 0.02824152978954626 -0.25964694243011466 0.19112514075766196 -0.4343984763554483 0.19506391661724332 -0.4324133335315102 0.24063322810593335 -0.7602152391945813
104 1040 0.016943031985893166 0 16.72486542031939 0.022850592196379277 0.02977183364189659 -0.2583701678992758 0.1732987878418434 -0.4335652534529783 0.17786528186037617 -0.4501377903468654 0.23633657165914623 -0.782770885553263
105 1050 0.015221299112296251 0 15.845857250423258 0.02257144445634711 0.02941405555415588 -0.2629476404374138 0.18313778720405766 -0.4172275220610417 0.18732119912308737 -0.4200876116237623 0.2298678196635408 -0.7605706571405308
106 1060 0.015547679951400821 0 17.755511517931158 0.023105683297413273 0.029842319042859156 -0.2538879778596939 0.1796513398507918 -0.4425866641155781 0.18636341325200237 -0.45786398884265905 0.2277978120157388 -0.7869472312301079
107 1070 0.013583025935283976 0 16.51989846294135 0.023010066079727706 0.029797706038808252 -0.2531961074792758 0.17866101454605504 -0.4370292255875339 0.17420049990787154 -0.44833350272611316 0.21684095224396077 -0.7890904575592501
108 1080 0.013085190656295338 0 15.898174949394242 0.022365432804755073 0.028596288026307988 -0.2539012054791088 0.18743319445585246 -0.42447195629149204 0.1753112323502751 -0.42349956549523265 0.24153058827750654 -0.7449862524146371
109 1090 0.012010219664378378 0 14.208161104581448 0.022821087488013828 0.02846281868034387 -0.26836329941860376 0.17092596173713748 -0.4345742757836845 0.1699622663478479 -0.430855077095678 0.23343409630374465 -0.7522017709059913
110 1100 0.010289559293957725 0 16.023416776713077 0.022836082362695978 0.028973447904980215 -0.2670747594729488 0.18536183996975245 -0.42381231695279936 0.17772145980830625 -0.43603254033514494 0.22958939698471556 -0.75950572774553
111 1110 0.009433473351455049 0 14.47431062150859 0.022437303893236085 0.028685474847044673 -0.2621854181105536 0.17359489579959056 -0.4257693983956697 0.17633589096001498 -0.42892640822939726 0.23087697502089125 -0.7600797515380703
112 1120 0.009496845009497542 0 14.356395713785997 0.022886256094335783 0.028548453279072315 -0.2761930592518622 0.17613539597165204 -0.43190794479396355 0.18081762444709265 -0.4298967001188254 0.23017125090001325 -0.7546946607622365
113 1130 0.009051914111286473 0 14.582950800893528 0.023266062502108283 0.02901291706333055 -0.26430584430531523 0.17038427437676867 -0.43344117618185035 0.1692251251090378 -0.43665012512647783 0.23087839537438204 -0.7526348107681057
114 1140 0.008416449182639583 0 13.431904723609103 0.02231128076717398 0.0286528899937298 -0.25933991968222875 0.16408523254198062 -0.4273631784131982 0.16401734277231483 -0.42718366202936653 0.23868723692824936 -0.7402166647822808
115 1150 0.008275359467852614 0 12.635775867502792 0.02287490668540945 0.02828464908999479 -0.2640914372359684 0.17022964089419254 -0.4311740649620532 0.16900698931731567 -0.4293471907161799 0.24488437879553637 -0.7368391713437688
116 1160 0.008267119636175945 0 14.527814533025477 0.02332543992406138 0.028457867447793283 -0.25897275653451374 0.17074475502171937 -0.43773699877708644 0.1618529326275638 -0.4357728985677033 0.23558677654097704 -0.7434132321384491
117 1170 0.008247595877315474 0 12.86975313581088 0.023209326329807062 0.028170225604517256 -0.2622800474229116 0.17301190670683608 -0.4278641868060173 0.17231827713598105 -0.4292712767786246 0.23950914420328465 -0.7338192910795559
118 1180 0.007725219251384246 0 15.642896676636163 0.023092837701365478 0.028132706542851386 -0.2672315644986265 0.16729238243871078 -0.4267327803779042 0.17304313716877778 -0.42019254835465053 0.23350306235727766 -0.7380628440249355
119 1190 0.00731611255396886 0 14.244407794864884 0.022454856523749914 0.028306401359919034 -0.25862499441396736 0.16825868014011935 -0.42719255560802505 0.1666426480004765 -0.41968966859421003 0.23145708017336855 -0.7433857304159781
120 1200 0.007857949183297986 0 14.612929791821424 0.022217493319585797 0.028060954316542385 -0.25773262319685136 0.1749801935762754 -0.4118927111212133 0.16550879340532632 -0.4165618638009518 0.23653121845215674 -0.7321028140022369
121 1210 0.008117888234077941 0 12.121371208972064 0.022377353139076756 0.028059115204831994 -0.26598301209553876 0.1717866724240494 -0.42095646598787634 0.17282002884161315 -0.42247817291073114 0.24345320816831076 -0.7310728318244238
122 1220 0.009259291565559066 0 11.699927660447194 0.021187337726338348 0.027399229652396145 -0.246119895171074 0.1666562386938836 -0.40138657967561175 0.16684892902035148 -0.3999141265720439 0.25308339515152817 -0.7065383091575766
123 1230 0.009380425172329555 0 12.554479348103133 0.022260035111984846 0.027969584975271595 -0.2595025618339608 0.17960369043750032 -0.41672547672725424 0.1809641475935465 -0.41976377047788554 0.2410020383949275 -0.7223194421359421
124 1240 0.009009849994902928 0 12.451105451448985 0.022580500276291764 0.028148472208750882 -0.25689612798286393 0.1797817906851135 -0.4239136021624123 0.1837245506261791 -0.42584863614805707 0.2324286452903806 -0.7389973079774736
125 1250 0.00906025816930969 0 14.223714922042568 0.02228881550417585 0.027647947751713066 -0.24940296547954982 0.18063662661436483 -0.4240010796286894 0.18400330196227874 -0.4211434468115046 0.23673175372316427 -0.7290380586824738
126 1260 0.008497484939159295 0 11.96332393651568 0.021909803417628184 0.02746435271411085 -0.25338910284844196 0.18048343647946546 -0.41650764340641705 0.17611420611990625 -0.4182709286016871 0.25836786342415546 -0.7106267201498195
127 1270 0.0076981650821259535 0 12.00717531404702 0.022488233233193093 0.02828565951260373 -0.2649649433358458 0.18205230509841602 -0.42766973229728183 0.18231699112753594 -0.42609733226573976 0.2357449429759694 -0.7379310897558554
128 1280 0.006778699472899228 0 12.997843917399669 0.02295604207985698 0.028347760078028115 -0.26050792495945435 0.18168164225482225 -0.42474131459221864 0.1802155630504197 -0.4243033201912648 0.234055448404982 -0.7327775650776086
