% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=539137, Mon Aug  3 15:31:45 2020
1 8 -0.05069564494214238 -0.024263936575522886 0.007160936660995141 0.05846168257492853 1 1 1 1 1
2 16 0 0 0.002612878949079489 0.12077732105412405 1 1 1 1 1
3 24 -0.07891429549669518 -0.017301313609383657 0.025203208706834325 0.16626826385496582 1 1 1 1 1
4 32 -0.20353514632158537 -0.06197662993397959 0.06266528146447245 0.18317654459783497 1 1 1 1 1
5 40 -0.32345178521110657 -0.03946221663431802 0.11064624371785355 0.30697842938875297 1 1 1 1 1
6 48 -0.31244926955402713 -0.13372970446520752 0.03629961241409789 0.28488616212576573 1 1 1 1 1
7 56 -0.37562516302153554 -0.195210477909855 0.028122911261650736 0.32134085584432764 1 1 1 1 1
8 64 -0.39959919544342376 -0.20967407539413155 0.0006967288290259937 0.3394968025684565 1 1 1 1 1
9 72 -0.35163797802002095 -0.06063553037818756 0.05350971525896544 0.27000025399661204 1 1 1 1 1
10 80 -0.42998098386636713 -0.009783410814295672 0.026065595359223807 0.3456494628865308 1 1 1 1 1
11 88 -0.44423286742261303 -0.06807318945247555 0.007824195910408751 0.45280135726450815 1 1 1 1 1
12 96 -0.45524704751006745 -0.0027815612113490052 0.08541234350461069 0.4011994137257979 1 1 1 1 1
13 104 -0.49180032141114044 -0.029797750523144737 0.017291948386837133 0.35157207487556835 1 1 1 1 1
14 112 -0.43285377064471847 -0.022938284821304958 0.062154230277478184 0.3835990288528247 1 1 1 1 1
15 120 -0.4862617512315532 -0.06967280541333642 0.031429711996302574 0.30601632401362255 1 1 1 1 1
16 128 -0.4854977513195326 -0.00433597994977373 0.11067177082853868 0.383951964056751 1 1 1 1 1
17 136 -0.511734666869717 -0.0031692631355547543 0.040656032074912016 0.3958412891589803 1 1 1 1 1
18 144 -0.5406940314983825 -0.0010340989615708293 0.021072537030431326 0.3048250750672027 1 1 1 1 1
19 152 -0.5538357424246625 -0.01240838663183666 0.11525788290078387 0.28247862497406795 1 1 1 1 1
20 160 -0.6085774406088481 -0.07754506671350235 0.04657748257238612 0.3226722065168246 1 1 1 1 1
21 168 -0.6232830206457539 -0.018576498376656085 0.009894195707957453 0.2838938081571056 1 1 1 1 1
22 176 -0.6213307038676196 -0.010977734691628938 0.09730841101530516 0.25098418653826654 1 1 1 1 1
23 184 -0.6597002278444968 -0.0319737927653026 0.011549167234069723 0.30950706453593996 1 1 1 1 1
24 192 -0.6169320527002755 -0.028970709687744522 0.06355768808868961 0.3193740704685597 1 1 1 1 1
25 200 -0.6488264197707818 -0.017726536984947288 0.09271590457179865 0.36341950044568744 1 1 1 1 1
26 208 -0.6504028528429687 -0.023834510796507946 0.17025789402211472 0.40912358000228455 1 1 1 1 1
27 216 -0.6205013640807444 -0.025009237061200923 0.2249897922749644 0.5207407244188778 1 1 1 1 1
28 224 -0.6253841298518144 -0.05344754628882267 0.02431515304529161 0.5448632427882878 1 1 1 1 1
29 232 -0.632100034660219 -0.021262220584546 0.04364176268676362 0.536315753995761 1 1 1 1 1
30 240 -0.592738790443925 -0.04991745757064938 0.07905828895342845 0.5943644372973054 1 1 1 1 1
31 248 -0.5780856281176492 -0.1863509230188025 0.01988939700722976 0.6006755788595902 1 1 1 1 1
32 256 -0.5898703070847215 -0.05932162108466669 0.027583931409961977 0.6051755922961103 1 1 1 1 1
33 264 -0.6148443765670889 -0.0035195063645646527 0.0350663404341922 0.619353698052783 1 1 1 1 1
34 272 -0.6090867977757808 -0.004102700217664013 0.05415666133242084 0.645718567992874 1 1 1 1 1
35 280 -0.6360531175632745 -0.050764866681725376 0.014469815480962215 0.7140129494804612 1 1 1 1 1
36 288 -0.6312527512729704 -0.03430519632425828 0.01981783369115268 0.736741821099202 1 1 1 1 1
37 296 -0.6173209046083326 -0.025886117322200763 0.01595489289206146 0.7549155192950617 1 1 1 1 1
38 304 -0.6233409231184014 -0.09105613608333847 0.1346854531376404 0.7846391519422493 1 1 1 1 1
39 312 -0.5298658009515127 -0.05651182272855473 0.15536628955959603 0.7519881870035009 1 1 1 1 1
40 320 -0.4908134570838449 -0.024793110743350104 0.1858377719491788 0.7533806964114128 1 1 1 1 1
41 328 -0.46346544029964654 -0.17120191965123424 0.09802518783058323 0.7541078328012965 1 1 1 1 1
42 336 -0.35697453375083393 -0.03262431715589786 0.1361779871520753 0.7094562179703966 1 1 1 1 1
43 344 -0.3298959652975114 -0.23672319069367637 0.021897521209199997 0.6962961376142504 1 1 1 1 1
44 352 -0.3471371238169934 -0.21403514551611796 0.03472116622603816 0.666770386876562 1 1 1 1 1
45 360 -0.37429601870709006 -0.004066664067359393 0.0742388422717873 0.6476949602037866 1 1 1 1 1
46 368 -0.43194858987602447 -0.2329644750379591 0.010004694295963564 0.5650181331165457 1 1 1 1 1
47 376 -0.38545023739151363 -0.016330362435236105 0.0029570649190806047 0.5927748957128336 1 1 1 1 1
48 384 -0.37332953135714964 -0.12998594945450037 0.06847049580988022 0.5815947524287146 1 1 1 1 1
49 392 -0.33922997597338933 -0.14846268007455005 0.04481010703088503 0.5341418181057775 1 1 1 1 1
50 400 -0.3593759245511545 -0.15732407882410052 0.061180646877900466 0.5294085234094896 1 1 1 1 1
51 408 -0.3907735828985202 -0.023067415137777797 0.013044135205167498 0.5921934108400378 1 1 1 1 1
52 416 -0.46152972991071106 -0.015286310587975608 0.055550616639195805 0.6619956840188302 1 1 1 1 1
53 424 -0.5030612912623315 -0.18906889520861164 0.0492995966781567 0.6953962999616095 1 1 1 1 1
54 432 -0.44890543246048953 -0.17951015119660374 0.02058807902522897 0.6817988738444488 1 1 1 1 1
55 440 -0.48028539354939287 -0.0020422156897887227 0.0008164219526549537 0.6497471102730318 1 1 1 1 1
56 448 -0.38280763759985786 -0.019558627699630272 0.013507323289900954 0.642527633823534 1 1 1 1 1
57 456 -0.36495404445673324 -0.06613087028631401 0.003148236537228437 0.6345071173754231 1 1 1 1 1
58 464 -0.4123799372207615 -0.058591629291057386 0.04922937638958049 0.6209852928239171 1 1 1 1 1
59 472 -0.4222224570425927 -0.012782483186923679 0.13877080298692335 0.6152611342677533 1 1 1 1 1
60 480 -0.430759305797901 -0.07583347331840361 0.00021516445954183913 0.6440619623297995 1 1 1 1 1
61 488 -0.34477780951927384 -0.0005037699878672878 0.10983135402828288 0.6371948069240695 1 1 1 1 1
62 496 -0.39111986605750815 -0.07117631123366906 0.03848202841070322 0.6056698942166467 1 1 1 1 1
63 504 -0.47222187610549876 -0.027594568372752912 0.02821203880776941 0.6201974510094398 1 1 1 1 1
64 512 -0.4811192455378217 -0.051380753673808864 0.06854524381144297 0.588364435485217 1 1 1 1 1
65 520 -0.4747611861366534 -0.014819290381418325 0.04526758854153008 0.5628361275358703 1 1 1 1 1
66 528 -0.38840723856617704 -0.14870195574071812 0.07143581440223393 0.5661386229347536 1 1 1 1 1
67 536 -0.3859937468111482 -0.006587390799750789 0.1561654213937689 0.6043304062443444 1 1 1 1 1
68 544 -0.37972775880356435 -0.10326028143578053 0.04266455255331869 0.5534072488895848 1 1 1 1 1
69 552 -0.3574356298061226 -0.0036424165338410355 0.12334531808792866 0.5554494043051753 1 1 1 1 1
70 560 -0.3706108640124954 -0.034787147951670296 0.11442611662271883 0.553183284948387 1 1 1 1 1
71 568 -0.29303027640925255 -0.023949331685583268 0.07507864079893291 0.48217431423144663 1 1 1 1 1
72 576 -0.340687546937206 -0.04536408638415139 0.08441629303024337 0.4612470602371215 1 1 1 1 1
73 584 -0.3297037881322402 -0.02475433506167571 0.06589696677743648 0.3680244991214937 1 1 1 1 1
74 592 -0.39500313078320715 -0.017675669063849417 0.09144197268180697 0.3468518422723155 1 1 1 1 1
75 600 -0.34318022841899365 -0.188452866584646 0.024336270303927435 0.2818558363178782 1 1 1 1 1
76 608 -0.3350859216206966 -0.20544922066596044 0.06090675944419444 0.3414854031599941 1 1 1 1 1
77 616 -0.4989521394654828 -0.24233206380225175 0.061934561628064974 0.55691280594192 1 1 1 1 1
78 624 -0.474017280464469 -0.25122870812817033 0.10422488318626011 0.5480113030872533 1 1 1 1 1
79 632 -0.509189686281909 -0.1998783217764106 0.16065476399066198 0.5551703349288712 1 1 1 1 1
80 640 -0.46767005714683807 -0.15443555857319624 0.11639948969031526 0.5589033653294093 1 1 1 1 1
81 648 -0.4965242336523804 -0.2552250890840284 0.07691277789567257 0.5632935373248845 1 1 1 1 1
82 656 -0.5134624229325485 -0.2485882842147515 0.07845978492298468 0.5475182069821328 1 1 1 1 1
83 664 -0.5279893633198097 -0.007547838857975317 0.13684818696213807 0.6012357731556109 1 1 1 1 1
84 672 -0.4704514404646428 -0.06481477018141202 0.1947720963372962 0.605480649556033 1 1 1 1 1
85 680 -0.4727687139179849 -0.015899746393370683 0.13824427258601596 0.6556331514910403 1 1 1 1 1
86 688 -0.5195017761317979 -0.02573513208273279 0.056090026958092405 0.5923681245248268 1 1 1 1 1
87 696 -0.540600616518019 -0.01148152920944315 0.05969438470090698 0.6128481248624353 1 1 1 1 1
88 704 -0.46374078545750175 -0.1131657619580487 0.1285498967138162 0.5792512367983053 1 1 1 1 1
89 712 -0.4149928947257004 -0.39327967255727264 0.04011770397144826 0.5269150821854676 1 1 1 1 1
90 720 -0.3632464487263166 -0.28831412958232966 0.030244062131223628 0.5320597255602723 1 1 1 1 1
91 728 -0.3910607113003134 -0.35039763794341394 0.04003035000718601 0.5444202300493189 1 1 1 1 1
92 736 -0.33340697612550685 -0.24877425916559917 0.0374840092602121 0.5873786354667999 1 1 1 1 1
93 744 -0.3282880710785663 -0.21378099558682928 0.07286962192404697 0.5892641150431128 1 1 1 1 1
94 752 -0.3388403944559439 -0.23086593804634922 0.054789548159355016 0.6592167865999901 1 1 1 1 1
95 760 -0.315463447916315 -0.2458570402590546 0.0421140486259773 0.6427073695768382 1 1 1 1 1
96 768 -0.3378635973347521 -0.037499048876498284 0.10388298321515349 0.6005121548223938 1 1 1 1 1
97 776 -0.4294622684817684 -0.003787127104096987 0.1343661229747613 0.5783916612510576 1 1 1 1 1
