% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=441735, Fri Jul 10 16:58:20 2020, <python>{}</python>
1 10 0.10217371282585919 1.0000444454321133 2507.5523975705096 2.5075523975705096e+03 2686.084576908325 2942.88296928204   
2 20 0.11058578829143366 1.267297209018211 2430.1673111516175 2.4301673111516175e+03 2591.942566957536 2860.982784827205   
3 30 0.12731154649263302 1.4006236256338267 2391.7254239382783 2.3917254239382783e+03 2544.506444976143 2918.0125219945726   
4 40 0.15578216144146234 1.4656864667448612 2189.547545084307 2.1895475450843069e+03 2817.7684094637707 19082864.779079124   
5 50 0.19563644014900003 1.5953073239391014 2189.547545084307 2.2123026874876632e+03 483668.3740193455 283631969.0585964   
6 60 0.20661303235683467 1.5950329164670396 2189.547545084307 2.3319134813148048e+03 2930.3487015446913 593914674.0044475   
7 70 0.20593709944606806 1.5955311643550958 2189.547545084307 2.2295712001088086e+03 193135.41645617984 109361920.51606955   
8 80 0.2107780388402888 1.6666378957392507 2189.547545084307 2.3730317142773843e+03 2641.2055980164287 7598634.115969138   
9 90 0.20519940479777274 1.6562649245812473 2189.547545084307 2.3216517680189654e+03 2819.1974340112965 429848071.03452504   
10 100 0.214003979112639 1.7712518079706099 2189.547545084307 2.2467767113835739e+03 2667.370574138048 115055449.71466723   
11 110 0.2043842703622572 1.9754354446912323 2189.547545084307 2.2013031703410870e+03 2538.6053447933973 1170215.7061916152   
12 120 0.2163659511473064 2.0113640455987274 2169.125453769119 2.1691254537691188e+03 2837.66429144783 2618348.156188745   
13 130 0.2290186298030285 2.0593899908831 2169.125453769119 2.1720090976932215e+03 2466.7123760618542 2603.517859406942   
14 140 0.21284583267398996 2.1481085166573366 2169.125453769119 2.2244417324752976e+03 5692.105588449716 8446997.911144508   
15 150 0.23746067134180937 2.2396365199824806 2126.3490969665836 2.1263490969665836e+03 2319.7167159486858 4451.228758416448   
16 160 0.23576302906561852 2.3564134369452816 2025.6879948380927 2.0256879948380927e+03 2323.5448185186438 444309.3941689652   
17 170 0.2547684682375119 2.298360474807068 2025.6879948380927 2.0848240071319174e+03 2408.143691532841 11559683.07915215   
18 180 0.2792652803325414 2.352598284564061 2025.6879948380927 2.1034435357861012e+03 2551.1292740922936 433936535.56335306   
19 190 0.2805352593078161 2.6650093601873674 2025.6879948380927 2.0468877293581145e+03 2517.0969219654853 54120983.60687319   
20 200 0.2799198590359265 2.7746824705085755 2003.465604941531 2.0034656049415310e+03 2627.244268805171 105241650.49337238   
21 210 0.2643513450684678 2.9260354003921734 2003.465604941531 2.0701467380896333e+03 2450.807422879446 320084.194684039   
22 220 0.2643019734633903 3.1225721051545956 2000.4088624328392 2.0004088624328392e+03 2207.43684734949 57546906.4602266   
23 230 0.2545225557267164 3.235564084730983 2000.4088624328392 2.0646059882559621e+03 2213.6871341382066 3843167.4262219286   
24 240 0.2317021632414205 3.2847366831920923 2000.4088624328392 2.0810673262229698e+03 2447.5165090482506 28876793.988018982   
